# Monster spawns by Darkwolf999.
# Still Some Mobs Missing 
# When I Have More Info I Will Add Them,
# Remember The Spawns Need A Little Rework Later.
# mapid npcid x z y heading

# Brusthonin
220050000 213875 2300.6707 1750.0498 29.628113 3
220050000 213885 2472.12 1563.2152 23.541542 81
220050000 213871 2388.442 2258.0093 20.24884 12
220050000 213911 2444.4993 2448.5835 24.161652 85
220050000 213854 2519.0657 1882.8168 23.831299 109
220050000 213877 2320.2817 1931.5607 27.5 78
220050000 213859 2069.449 2088.949 27.34056 119
220050000 213891 2518.023 1388.4053 30.912323 114
220050000 213885 2643.0066 1673.0577 22.109741 49
220050000 213849 2634.7002 2057.6628 24.064835 100
220050000 213883 1938.1941 2586.1724 39.477097 67
220050000 213889 2738.6096 1364.2987 25.515182 18
220050000 213885 2481.0613 1590.5454 21.5 0
220050000 213894 2988.9822 2482.7922 8.700485 114
220050000 213871 2392.8027 2199.9749 25.226059 46
220050000 213877 2370.4346 1989.0175 15.095657 52
220050000 213885 2462.595 1629.5618 22.12085 29
220050000 213870 2285.0596 2153.3066 39.14789 81
220050000 213854 2843.6184 1945.8003 24.363632 40
220050000 213854 2853.5288 1745.65 22.0 97
220050000 213911 2719.0657 2153.7305 25.5 14
220050000 213846 2798.9675 1927.2129 20.193588 49
220050000 213871 2433.1426 2232.1897 20.815445 90
220050000 213885 2469.1877 1590.0159 21.874008 18
220050000 213875 2354.6865 1895.0531 27.417908 38
220050000 213884 1995.7191 2481.0227 18.982445 0
220050000 213875 2444.3752 1967.7037 25.23642 42
220050000 213859 2063.6191 2103.806 27.375 83
220050000 213843 2609.032 2393.2695 26.864151 109
220050000 213891 2471.2214 1704.9066 19.375 51
220050000 213894 2993.3665 2501.1487 5.903412 36
220050000 213877 2187.0725 1896.3019 26.268867 44
220050000 213885 2539.9656 1570.4912 20.80925 108
220050000 213881 1934.4683 2478.2031 17.25 39
220050000 213855 2715.524 2220.595 20.154755 40
220050000 213874 2078.9497 2433.9556 25.39444 111
220050000 213898 2606.846 2350.4448 24.722198 1
220050000 213891 2466.2178 1628.251 21.517761 107
220050000 213891 2524.6748 1466.5917 23.417175 112
220050000 213883 1966.5015 2506.0383 18.629791 89
220050000 213885 2555.6572 1646.0105 22.812042 11
220050000 213875 2345.128 1911.3041 27.23899 39
220050000 213846 2568.7664 1673.209 23.42598 79
220050000 213877 2378.6082 1982.7596 14.922478 0
220050000 213877 2275.1665 1739.1323 29.837646 71
220050000 213911 2399.5457 2413.229 16.33519 64
220050000 213877 2186.6843 1875.2542 29.057617 99
220050000 213850 2686.5852 2012.0289 21.32315 56
220050000 213854 2849.7695 1978.8011 25.40812 52
220050000 213874 2086.9797 2441.4512 22.411606 22
220050000 213877 2259.046 1703.3423 30.125 99
220050000 213879 2007.082 2510.5405 19.760193 33
220050000 213871 2175.9817 2287.421 38.87729 117
220050000 213877 2400.0806 1992.1335 15.885071 26
220050000 213873 2073.4297 2075.6423 28.245712 31
220050000 213885 2501.089 1767.5485 23.080185 80
220050000 213877 2177.5686 1860.9462 27.533691 54
220050000 213873 2032.6748 2245.905 21.957825 49
220050000 213891 2617.7195 1653.976 27.438347 71
220050000 213908 1893.0662 2287.147 18.0 80
220050000 213875 2447.4172 1915.557 25.295158 25
220050000 213854 2587.9517 1940.8367 21.375 66
220050000 730104 2027.2627 2242.1045 22.00653 65
220050000 213898 2589.5713 2348.8787 21.811111 26
220050000 213896 2547.4006 2163.5308 18.16246 56
220050000 213877 2318.9758 1860.6836 24.042572 61
220050000 213885 2703.4995 1639.9165 23.254944 82
220050000 213891 2460.6467 1634.5089 22.218193 96
220050000 213846 2523.7544 1736.0479 23.625 46
220050000 213870 2304.3882 2181.3943 39.25 31
220050000 213871 2279.9006 2138.9778 37.99379 25
220050000 213873 2018.5709 2310.343 18.0 65
220050000 213247 2165.7275 1868.783 26.642029 38
220050000 213885 2669.6316 1619.5912 25.898026 119
220050000 213885 2518.5486 1658.9093 20.761742 112
220050000 213874 2003.6874 2324.903 13.644539 25
220050000 213884 1924.2207 2459.361 17.25 79
220050000 213909 2060.7607 2096.3772 27.053879 92
220050000 213870 2242.9404 2272.2803 39.546326 11
220050000 213877 2289.9595 1932.6241 27.083084 60
220050000 213890 2724.9731 1268.6945 14.560822 100
220050000 213846 2898.8662 1823.4257 31.039864 10
220050000 213854 2868.0742 1785.4401 27.17537 66
220050000 213877 2343.5505 1938.2621 25.617035 52
220050000 213885 2547.2524 1642.9452 22.335129 97
220050000 213885 2509.0674 1694.3438 19.338196 35
220050000 213911 2507.4038 2428.8982 22.662262 36
220050000 213898 2598.1274 2332.7737 23.61264 78
220050000 213873 2017.958 2292.9277 18.122375 15
220050000 213874 2020.8818 2327.949 13.555115 28
220050000 213883 1924.4724 2475.1821 17.25 79
220050000 213873 2096.5188 1987.1663 38.2558 19
220050000 213885 2520.8167 1616.7965 21.577904 107
220050000 213897 2609.4607 2201.5571 17.813614 44
220050000 213896 2599.1768 2154.3796 18.172455 109
220050000 213854 2721.5337 1915.1357 21.162048 36
220050000 213891 2461.102 1701.5288 22.486786 67
220050000 213885 2686.1958 1680.5482 21.382523 57
220050000 213843 2712.745 2319.546 28.411621 65
220050000 213879 1943.8811 2534.1458 25.389862 71
220050000 213871 2250.6199 2174.0864 35.9946 106
220050000 213885 2531.3372 1610.5482 23.208572 11
220050000 213865 2191.285 2129.103 44.5 2
220050000 213898 2655.838 2299.458 25.256592 110
220050000 213849 2636.0447 2198.6272 18.187622 34
220050000 213854 2795.6292 1762.2915 22.601822 110
220050000 213859 2062.9456 2114.7178 27.351181 103
220050000 213877 2418.525 1814.333 25.229187 67
220050000 213844 2700.5198 2312.4033 27.457901 80
220050000 213873 2066.1013 2016.0981 29.374603 72
220050000 213870 2222.7573 2273.0286 39.75 102
220050000 213868 2169.6272 2250.521 38.6483 47
220050000 213854 2743.4387 1818.4946 23.629166 97
220050000 213884 1957.7822 2504.1023 18.39418 9
220050000 213850 2829.1248 1983.0703 24.375 29
220050000 213845 2580.3516 1886.3661 26.044853 26
220050000 213247 2151.7566 1854.076 27.473373 113
220050000 213873 2072.2434 2068.7375 27.875 62
220050000 213849 2660.0889 2038.1986 22.137413 61
220050000 213874 2025.9116 2340.7288 13.6705475 13
220050000 213877 2382.6692 1827.7859 25.166824 34
220050000 213885 2640.4 1662.6487 24.453384 24
220050000 213868 2383.2551 2263.044 19.55426 11
220050000 213870 2285.629 2186.0957 39.40013 68
220050000 213854 2737.4937 1872.5085 22.0 0
220050000 213874 2060.6692 2433.5498 23.29306 12
220050000 213875 2312.1553 1832.0667 24.0 38
220050000 213884 1855.6793 2419.4578 13.732864 80
220050000 213877 2384.2324 1940.5759 18.787842 48
220050000 213877 2283.634 1913.9799 26.498741 107
220050000 213844 2644.929 2468.7688 28.818329 8
220050000 213846 2894.7808 1862.6246 29.35923 22
220050000 213911 2551.6973 2364.4587 18.221909 11
220050000 213896 2563.7795 2166.5564 18.236221 90
220050000 213885 2459.6301 1613.6133 21.421234 32
220050000 213873 2071.7542 2171.5295 26.404404 17
220050000 213911 2518.9143 2420.3594 22.931107 78
220050000 213856 2627.9294 2217.1824 17.707718 50
220050000 213877 2348.9695 1898.5784 27.592667 37
220050000 213877 2410.1658 2013.7198 23.471352 22
220050000 213877 2356.6172 1861.8014 24.151161 19
220050000 213891 2562.408 1697.4415 19.872513 64
220050000 213897 2821.7915 2224.6787 34.98059 114
220050000 213872 2308.1482 2375.6072 19.670868 116
220050000 213875 2273.345 1748.6299 29.625 66
220050000 213877 2385.7373 1850.4835 26.40522 20
220050000 213911 2702.018 2021.0361 23.752258 48
220050000 213911 2719.202 2028.745 23.796562 1
220050000 213843 2598.0498 2524.613 25.91092 78
220050000 213891 2575.8765 1719.3114 18.851013 36
220050000 213874 2086.1018 2454.383 20.43454 69
220050000 213849 2521.1055 2427.954 22.891357 56
220050000 213891 2518.2588 1450.1484 24.115723 42
220050000 213891 2451.7954 1685.7686 22.8555 117
220050000 213891 2524.2722 1425.3518 24.629623 108
220050000 213898 2572.9731 2443.674 28.455902 29
220050000 213854 2571.4744 1928.6968 21.070755 80
220050000 213874 2020.9684 2409.5793 16.159233 13
220050000 213877 2215.5205 1858.6594 31.268723 69
220050000 213884 1978.3599 2484.384 17.725998 105
220050000 213854 2843.9924 1923.9241 25.746216 115
220050000 213885 2511.3174 1777.4141 26.612915 49
220050000 213875 2291.3179 1855.5266 23.89444 60
220050000 213885 2480.5508 1654.3472 17.271729 10
220050000 213846 2558.939 1736.7327 21.178421 75
220050000 213877 2399.4023 1899.1937 14.625 79
220050000 213875 2264.8716 1712.177 30.125 73
220050000 205142 1917.1516 2466.6396 17.25 116
220050000 213854 2719.7583 1871.1263 21.929604 11
220050000 213877 2416.265 1827.8031 24.259552 33
220050000 213877 2275.3503 1816.5461 24.699738 67
220050000 213885 2457.1575 1578.66 24.011406 51
220050000 213859 2045.0928 2146.141 24.270416 103
220050000 213862 2471.363 2229.327 17.997742 6
220050000 213889 2711.431 1328.6721 13.743256 108
220050000 213885 2710.6338 1623.1869 22.085213 59
220050000 213868 2269.038 2190.09 38.62889 77
220050000 213885 2439.7126 1623.8456 26.888214 9
220050000 213874 2018.7153 2341.0107 13.688171 35
220050000 213885 2646.8105 1661.6228 23.895065 0
220050000 213874 2017.5939 2383.1287 16.702927 35
220050000 213877 2309.5842 1881.3296 25.426971 111
220050000 213877 2299.9329 1835.6093 24.229774 115
220050000 213875 2341.9705 1884.134 27.38707 99
220050000 213885 2482.1667 1574.3656 22.241585 68
220050000 213881 1840.2366 2424.5833 14.191025 61
220050000 213871 2159.4739 2282.8508 39.5 1
220050000 213896 2761.2239 2215.4924 25.576492 34
220050000 213891 2547.627 1412.0436 27.466988 29
220050000 213877 2336.6653 1909.3749 26.33065 48
220050000 213891 2484.2903 1583.8494 21.793701 80
220050000 213854 2882.2837 1797.6096 31.524399 81
220050000 213896 2555.9424 2187.5505 15.573471 53
220050000 213875 2410.987 1947.4828 26.501617 106
220050000 213894 2925.0085 2453.749 14.24971 98
220050000 213881 1964.6783 2516.3523 20.611732 16
220050000 213877 2403.552 1877.7574 16.575638 76
220050000 213885 2723.271 1637.0448 26.934212 11
220050000 213897 2692.1685 2168.1787 20.364471 56
220050000 213885 2576.5417 1676.0432 22.778458 77
220050000 213881 1940.5785 2460.9458 17.25 114
220050000 213854 2528.0361 1945.8434 23.884789 35
220050000 213891 2527.0378 1441.1199 25.569595 69
220050000 213896 2518.5254 2313.7942 15.565674 52
220050000 213877 2437.4148 1835.0157 16.286575 110
220050000 213877 2389.9563 1814.1014 24.621391 43
220050000 213854 2860.7551 1971.9316 24.297195 28
220050000 213868 2281.6816 2169.334 39.25 3
220050000 213877 2103.8657 1811.3804 26.9516 106
220050000 213868 2187.9673 2256.052 36.747955 108
220050000 213849 2539.0356 2420.7083 23.075165 35
220050000 213875 2428.5847 1919.5618 26.018234 104
220050000 213896 2532.6067 2408.9412 22.412918 58
220050000 213247 2163.7505 1856.8721 26.734406 10
220050000 213854 2762.6252 1811.1923 22.0 31
220050000 213898 2552.2954 2453.715 28.375 60
220050000 213854 2845.1187 1759.3665 22.0 82
220050000 213849 2815.6729 1977.6991 22.050453 77
220050000 213877 2275.1238 1713.8604 30.125 11
220050000 213875 2418.8438 1969.6465 25.875 64
220050000 213911 2610.6465 2205.078 17.861557 117
220050000 213868 2269.553 2169.1096 39.013474 108
220050000 213885 2502.9175 1705.2936 19.776382 44
220050000 213909 2050.8901 2143.2769 24.875 8
220050000 213870 2186.9304 2272.861 36.98697 50
220050000 213885 2505.208 1659.838 17.94725 8
220050000 213877 2287.5642 1840.9237 24.0 76
220050000 213854 2769.1333 1737.4701 22.549576 104
220050000 213909 2041.8113 2138.184 24.567184 39
220050000 213909 2058.4824 2113.044 27.339905 114
220050000 213871 2424.6982 2196.8276 21.75 107
220050000 213911 2534.9856 2427.2063 22.875 50
220050000 213854 2480.1406 2345.9377 16.77147 2
220050000 213877 2389.7837 1985.3745 15.6510315 62
220050000 213907 2558.1072 1935.7327 21.381699 99
220050000 213875 2174.9714 1868.0509 26.99643 33
220050000 213873 2057.2913 2172.7466 23.648788 58
220050000 213881 1969.4113 2582.7888 39.375 3
220050000 213879 1967.4758 2534.609 25.684479 46
220050000 213898 2626.155 2343.4043 24.560226 54
220050000 213897 2831.247 2210.974 36.608826 106
220050000 213891 2544.2783 1440.9023 28.154602 73
220050000 213930 2212.4312 2275.3835 39.509415 24
220050000 213911 2738.585 2149.532 25.58844 115
220050000 213844 2703.199 2195.5266 20.738632 77
220050000 213871 2029.7595 2498.0251 23.375 105
220050000 213871 2278.887 2226.104 36.063065 42
220050000 213843 2546.0217 2326.3342 15.379074 85
220050000 213898 2532.641 2462.762 27.54007 44
220050000 213891 2506.8179 1389.9044 28.93209 97
220050000 213885 2657.538 1663.4203 22.02887 104
220050000 213877 2429.5054 1849.2216 16.863167 110
220050000 213896 2568.1418 2190.1597 16.825104 68
220050000 213897 2645.9695 2169.8018 19.022873 31
220050000 213873 2089.9912 1987.4729 37.055817 101
220050000 213885 2543.8818 1625.6542 23.625 76
220050000 213844 2632.382 2495.076 30.268982 59
220050000 213882 1966.3507 2592.4646 39.845398 20
220050000 213897 2806.8396 2214.2896 32.53424 46
220050000 213885 2532.7283 1564.779 19.456314 50
220050000 213897 2795.5605 2221.7905 32.363953 48
220050000 213885 2541.8193 1718.1256 22.405434 107
220050000 213885 2453.8704 1637.0524 22.19233 48
220050000 213911 2644.3828 2002.2444 20.436874 108
220050000 213881 1998.4169 2508.8423 19.052643 37
220050000 213877 2285.3354 1754.987 29.789917 86
220050000 213871 2371.5735 2244.7705 25.761246 11
220050000 213891 2510.2517 1453.2501 24.593536 60
220050000 213898 2569.5876 2430.8596 27.127182 13
220050000 213885 2621.3047 1676.6879 25.040413 79
220050000 213859 2055.8794 2140.6877 24.875 113
220050000 213898 2647.0996 2327.8694 25.306686 46
220050000 213868 2290.2766 2209.8994 38.75 76
220050000 213911 2396.759 2385.0498 16.440613 114
220050000 213843 2573.9119 2501.208 28.701965 104
220050000 213875 2343.5093 1896.2084 27.706306 105
220050000 213877 2428.6094 1839.698 16.064087 87
220050000 213875 2434.1082 1961.6803 25.223259 74
220050000 213856 2576.2395 2155.2563 18.423584 53
220050000 213871 2008.3441 2383.546 15.424889 20
220050000 213911 2635.344 2024.5486 20.543 46
220050000 213877 2239.943 1721.4128 30.463303 85
220050000 213877 2373.83 1867.4359 25.639015 49
220050000 213849 2621.9868 2139.6316 19.249176 29
220050000 213898 2506.0293 2460.1394 27.517426 51
220050000 213846 2562.1082 1763.4723 23.690796 5
220050000 213898 2604.9062 2297.472 25.778336 30
220050000 213877 2426.931 1823.8162 23.114899 92
220050000 213896 2552.122 2412.4702 22.676147 35
220050000 213884 1914.9414 2499.0142 17.62677 5
220050000 213879 1861.6716 2429.897 14.196075 58
220050000 213885 2559.2656 1636.4863 23.923706 98
220050000 213877 2228.179 1849.8468 31.0 25
220050000 213877 2404.3691 1910.1122 14.625 108
220050000 213846 2583.2556 1669.3837 25.397514 119
220050000 213865 2195.8584 2121.063 44.817413 71
220050000 213875 2161.0698 1865.4117 26.625 42
220050000 213871 2248.0889 2134.2634 41.20041 98
220050000 213849 2632.1313 2165.3486 16.878204 33
220050000 213911 2562.7476 2160.6526 18.218445 109
220050000 213907 2567.398 1922.7047 21.462372 110
220050000 213894 2932.319 2470.06 11.75 57
220050000 213871 2029.1724 2421.8535 17.101776 105
220050000 213885 2439.2405 1654.4867 21.54747 26
220050000 213897 2802.48 2193.959 29.152557 100
220050000 213873 2030.4501 2285.7603 18.02813 31
220050000 213885 2519.774 1743.4556 23.5 23
220050000 213885 2427.9097 1635.5833 22.313385 65
220050000 213843 2583.8142 2526.5903 30.817612 59
220050000 213846 2783.1628 1939.0748 21.375 71
220050000 213877 2352.9465 1916.5709 26.905159 112
220050000 213854 2767.063 1827.6677 22.0 19
220050000 213887 2373.9277 1596.0966 28.908173 107
220050000 213870 2198.04 2244.878 37.307373 48
220050000 213931 2334.414 1389.0388 30.995148 81
220050000 213844 2657.1655 2206.5962 17.62088 65
220050000 213877 2414.0496 1858.1243 16.103271 84
220050000 213875 2462.181 1939.1392 24.988693 2
220050000 213874 2425.4983 2269.407 17.892548 79
220050000 213885 2708.3242 1648.8627 25.864708 87
220050000 213885 2467.3455 1664.2903 20.875 34
220050000 213874 2067.8037 2439.6108 21.541443 108
220050000 213897 2680.388 2153.942 20.57637 79
220050000 213911 2572.4856 2169.5776 18.534302 19
220050000 213865 2187.0137 2158.338 43.0 47
220050000 213891 2447.5964 1711.1832 26.49759 47
220050000 213877 2269.1943 1937.7969 26.237305 64
220050000 213877 2389.0288 1958.5768 15.682098 27
220050000 213877 2216.0493 1846.3 31.824753 0
220050000 213896 2557.6826 2146.4214 18.348663 52
220050000 213891 2508.8137 1437.8956 24.06762 74
220050000 213877 2093.4739 1829.5302 26.8386 56
220050000 213850 2456.6082 2444.4102 23.523346 73
220050000 213872 2293.8086 2351.0298 20.193878 82
220050000 213874 2038.1027 2420.5098 21.817696 19
220050000 213862 2455.8997 2200.2942 18.18016 61
220050000 213859 2055.3833 2110.471 27.068237 67
220050000 213911 2705.439 2071.0938 22.861511 113
220050000 213874 2046.8176 2429.642 22.124573 4
220050000 213885 2629.2998 1679.9355 22.853638 33
220050000 213911 2566.786 2354.6885 18.049118 105
220050000 213846 2795.026 1946.9559 20.871765 30
220050000 213844 2705.626 2303.6125 23.527298 85
220050000 213849 2646.5637 2310.7275 24.024994 15
220050000 213911 2451.3457 2459.0933 24.224884 52
220050000 213877 2379.8328 2003.492 26.19896 79
220050000 213886 2438.921 1605.7955 26.548225 86
220050000 213885 2459.4182 1602.5199 21.471375 106
220050000 213854 2727.726 1839.1366 23.03424 17
220050000 213885 2531.5125 1625.6082 23.143509 11
220050000 213898 2668.4836 2311.861 26.163498 25
220050000 213885 2625.3926 1650.9181 26.375 86
220050000 213875 2132.6973 1753.8138 26.25 101
220050000 213854 2345.897 2431.9216 21.251541 72
220050000 213877 2208.3928 1846.2528 31.174103 97
220050000 213868 2276.6272 2206.705 38.406998 61
220050000 213881 1911.1206 2471.5115 17.25 112
220050000 213877 2323.9487 1964.6517 26.375 69
220050000 213891 2633.4478 1664.4991 25.897804 31
220050000 213854 2887.5215 1808.8828 29.065186 107
220050000 213849 2560.2478 2350.6333 18.118744 40
220050000 213873 2073.8596 2022.4904 30.054932 55
220050000 213896 2737.152 2211.0874 20.245956 100
220050000 213850 2620.3115 2390.3386 26.850739 94
220050000 213898 2671.6895 2329.5793 26.077637 18
220050000 213877 2146.3901 1863.9403 27.798767 45
220050000 213911 2664.769 2016.394 20.625 54
220050000 213874 2011.981 2395.5764 15.62262 38
220050000 213854 2789.0115 1705.966 22.127129 96
220050000 213843 2571.3027 2515.7463 28.011871 58
220050000 213896 2539.5684 2306.7747 15.23291 71
220050000 213846 2784.038 1977.6273 20.740479 25
220050000 213885 2688.7446 1636.6465 19.735382 32
220050000 213911 2467.6216 2344.2603 16.851349 72
220050000 213891 2573.7341 1403.2196 26.423775 86
220050000 213890 2741.2336 1223.3561 24.572838 75
220050000 213881 1896.2491 2483.6938 17.25 113
220050000 213868 2412.136 2241.348 20.793488 88
220050000 213897 2815.3923 2190.4294 32.386063 118
220050000 213868 2402.1943 2255.958 20.752625 58
220050000 213855 2733.1895 2222.9612 20.291245 101
220050000 213844 2703.7363 2328.2727 29.535217 18
220050000 213854 2608.0156 1926.0096 23.746841 22
220050000 213854 2770.5527 1707.5961 21.159546 57
220050000 213890 2735.5698 1241.7273 19.639404 83
220050000 213896 2698.1 2226.8179 20.192627 74
220050000 213896 2547.4863 2369.4907 18.246857 17
220050000 213885 2464.754 1655.6323 21.07788 3
220050000 213877 2433.8901 1814.85 25.72438 107
220050000 213877 2393.3284 2014.0582 25.992722 85
220050000 213885 2724.2095 1623.2249 26.113907 69
220050000 213874 2032.9729 2411.4915 20.804031 3
220050000 213846 2889.5947 1882.8799 28.0 40
220050000 213891 2566.3076 1388.991 27.313065 73
220050000 213885 2688.953 1627.2313 20.465462 45
220050000 213875 2326.1538 1915.103 27.184326 77
220050000 213890 2741.562 1258.7067 16.731918 109
220050000 213897 2717.2324 2162.3113 25.808105 57
220050000 213875 2168.763 1781.6024 24.225151 49
220050000 213874 2015.5322 2325.048 13.654236 118
220050000 213875 2146.0066 1754.3306 25.374588 11
220050000 213877 2307.1572 1930.7002 27.5 58
220050000 213885 2516.229 1638.655 20.225555 77
220050000 213874 2449.409 2263.899 15.4552 54
220050000 213854 2326.5203 2446.4976 21.591064 53
220050000 213847 2853.4546 1862.2583 27.259552 33
220050000 213896 2555.5518 2323.9048 15.449921 82
220050000 213879 1924.1423 2484.2913 16.991104 104
220050000 213877 2088.7878 1818.9248 26.82196 86
220050000 213865 2203.4705 2162.8767 44.264313 20
220050000 213891 2438.7407 1689.5543 24.95826 73
220050000 213843 2536.0059 2316.341 15.97905 75
220050000 213854 2610.1821 1947.6395 22.77253 36
220050000 213877 2353.6094 1885.7008 27.423828 55
220050000 213854 2596.2373 1895.9213 24.644753 37
220050000 213868 2414.8872 2249.3406 21.193054 20
220050000 213845 2543.6428 1889.3457 24.602676 82
220050000 213897 2727.3396 2176.2866 25.815811 64
220050000 213871 2416.3608 2212.1084 20.970673 77
220050000 213856 2592.583 2152.3047 18.659729 65
220050000 213856 2651.819 2205.6108 18.269821 25
220050000 213873 2038.544 2218.301 22.35199 22
220050000 213877 2290.0125 1741.8124 30.046906 103
220050000 213885 2521.2866 1772.3916 25.488647 22
220050000 213850 2757.5356 1984.849 21.75 82
220050000 213877 2179.7102 1848.5792 27.748192 98
220050000 213877 2398.1694 1847.6954 26.25 117
220050000 213872 2416.2507 2391.2576 16.625 104
220050000 213883 2003.5837 2498.188 18.875 119
