# Monster spawns by Nadilas.
# Still Some Mobs Missing 
# When I Have More Info I Will Add Them,
# Remember The Spawns Need A Little Rework Later.
# Updated Missing Spawns By DPGuide & Corrected By Darkwolf999
# Updated and fixed more spawns by Atomix from http://aion.atomixro.com
# mapid npcid x y z heading

#Poeta

#Captain Paruru
210010000 210066 574.29956 1061.988 99.375 17
210010000 210066 561.1707 1063.6488 99.27195 0
# Grain snuffler
210010000 210079 922.1649 1106.5094 103.042145 71
210010000 210079 936.5334 1067.4482 107.46666 108
210010000 210079 1014.2495 1171.2782 113.84907 25
210010000 210079 1004.03546 1125.5017 110.37721 73
210010000 210079 939.2705 1114.81 105.17563 73
210010000 210079 912.03906 1080.5641 107.7123 47
210010000 210079 957.9165 1128.6808 105.058205 71
210010000 210079 947.6434 1086.4227 107.629135 118
210010000 210079 1020.4008 1137.1322 110.72081 62
# Spore forest Sylphen
210010000 210084 291.4958 1708.3177 114.11095 18
210010000 210084 302.03152 1673.945 110.122055 66
210010000 210084 272.25098 1661.3147 104.61005 8
210010000 210084 285.83984 1683.7227 109.96094 44
210010000 210084 283.1827 1718.0933 117.09188 33
# Dukaki Vigilante
210010000 210092 279.0 1970.0 152.75 13
210010000 210092 277.94177 2075.9563 170.50728 76
210010000 210092 296.64313 2076.2578 169.76611 38
210010000 210092 292.24762 2060.3684 169.75 104
210010000 210092 360.85883 1896.1205 150.16782 102
210010000 210092 241.43 2058.64 163.3765 0
210010000 210092 283.34802 2030.4708 162.7319 86
210010000 210092 383.0 2049.0 157.625 6
210010000 210092 273.48276 2082.6174 171.50626 109
210010000 210092 393.2228 1874.015 148.0 0
210010000 210092 252.49638 2009.3607 152.53102 88
210010000 210092 415.70578 1856.8256 141.95996 116
210010000 210092 256.0 1925.0 166.1875 6
210010000 210092 290.36343 1936.0331 156.05893 21
210010000 210092 211.4935 1906.536 173.0 0
210010000 210092 362.46805 1933.4152 154.625 97
210010000 210092 264.8242 1757.7275 127.46637 101
210010000 210092 330.27148 2107.5454 151.16486 59
210010000 210092 380.59598 2031.3373 158.21767 112
210010000 210092 291.96008 1984.8308 156.25714 52
210010000 210092 342.1012 1927.4554 154.64006 13
210010000 210092 237.49939 1892.3573 169.89734 4
210010000 210092 295.35782 1971.7389 153.54472 104
210010000 210092 361.17892 1915.4381 152.97794 96
210010000 210092 224.27075 1899.695 170.73308 13
# Dukaki Brawler
210010000 210096 278.34872 2099.8176 159.46619 57
210010000 210096 375.42477 1867.3162 146.9625 65
210010000 210096 286.27914 2084.5088 170.85379 3
210010000 210096 404.72452 2029.513 154.34532 10
210010000 210096 366.91986 2029.7358 158.99146 112
210010000 210096 312.4391 2006.412 155.20395 106
210010000 210096 378.7213 2012.1222 157.52982 47
210010000 210096 365.9853 2049.4136 158.30826 117
210010000 210096 403.89438 2071.5188 160.52347 38
210010000 210096 207.17155 1896.9108 172.77946 11
210010000 210096 390.4662 1859.8569 146.79471 23
210010000 210096 297.10425 2103.3784 159.34483 40
210010000 210096 233.71725 1925.4811 169.42038 115
210010000 210096 400.50897 1868.7279 146.76147 53
210010000 210096 217.79709 1800.987 143.25 101
210010000 210096 298.6182 1925.9784 154.38814 80
210010000 210096 413.15982 2049.8909 155.04568 115
210010000 210096 257.7528 1916.554 167.0 0
210010000 210096 354.96408 1845.9341 145.8065 72
210010000 210096 193.73099 1891.33 174.14182 105
210010000 210096 253.18608 2032.0741 152.8474 19
210010000 210096 214.7254 1890.9419 172.07967 118
210010000 210096 297.96445 2010.2466 156.4325 98
210010000 210096 377.46695 2058.6494 157.40831 0
210010000 210096 206.96262 1865.0275 171.32233 27
210010000 210096 247.02309 1908.4333 169.29375 67
210010000 210096 276.76764 2010.5283 160.493 63
210010000 210096 353.28723 1915.9705 152.4604 115
210010000 210096 359.16183 1839.9808 146.07741 68
210010000 210096 360.82492 1977.2029 154.35054 53
210010000 210096 284.7528 1907.408 155.10275 70
210010000 210096 212.59825 1869.7087 171.22643 103
210010000 210096 345.93283 2097.4395 153.25255 93
210010000 210096 233.0 1887.0 169.625 3
210010000 210096 228.60344 1873.2231 169.97313 79
# Dukaki Thug
210010000 210097 172.3593 1097.4337 128.77663 118
210010000 210097 188.1191 1149.5986 120.01255 23
210010000 210097 244.40471 1128.846 103.57541 76
210010000 210097 245.46646 1013.25146 120.63959 89
210010000 210097 234.87746 1194.9462 111.63416 45
210010000 210097 223.8202 1010.56805 120.90684 17
210010000 210097 222.90854 1046.1819 121.534966 92
210010000 210097 225.37157 1024.1573 121.90504 18
210010000 210097 211.45059 1205.4539 114.058426 13
210010000 210097 251.50636 1042.7314 121.555 56
210010000 210097 216.5535 1217.4209 110.0394 23
210010000 210097 217.35777 1245.9186 108.03492 30
210010000 210097 214.0695 1153.2277 115.66168 53
210010000 210097 171.78496 1150.3951 119.79294 12
210010000 210097 221.81047 1206.0125 110.6479 4
210010000 210097 230.09105 1217.3923 110.36547 41
210010000 210097 224.1465 1170.3798 111.80357 24
210010000 210097 212.1914 1228.9059 109.67842 19
# Dukaki Patrol
210010000 210101 244.23537 1035.8759 121.45659 64
210010000 210101 178.37137 1156.347 120.22808 78
210010000 210101 235.0426 1007.5315 120.76322 23
210010000 210101 189.76163 1146.9485 120.36021 19
210010000 210101 216.60947 1234.0282 108.71191 28
210010000 210101 237.39908 1201.9071 111.568016 53
210010000 210101 247.02528 1029.2341 121.1373 70
210010000 210101 210.38667 1156.2478 116.582436 111
210010000 210101 231.14836 1040.3401 121.560234 108
210010000 210101 196.6438 1082.9026 113.80866 16
210010000 210101 199.768 1156.7827 117.78846 117
210010000 210101 245.63528 1058.0201 121.13595 112
210010000 210101 236.28473 1211.5189 111.53559 73
210010000 210101 242.19177 1190.2086 113.875 45
210010000 210101 246.90752 1200.856 113.46451 60
210010000 210101 215.71663 1092.282 126.528046 99
210010000 210101 195.33714 1098.8342 125.78622 115
210010000 210101 217.67908 1063.2827 121.39646 20
210010000 210101 223.85815 1028.571 121.84088 95
210010000 210101 225.85222 1184.9004 112.25 26
210010000 210101 206.79536 1127.6125 105.11809 2
210010000 210101 256.8488 1066.9846 120.49509 94
210010000 210101 223.63905 1081.1729 125.92319 89
210010000 210101 249.28627 1118.2701 104.37198 60
# Pincer Head Sparkle
210010000 210114 218.13339 1421.9553 103.122246 12
210010000 210114 247.487 1487.7129 102.90706 103
210010000 210114 182.32323 1345.271 103.875 43
210010000 210114 265.46075 1462.1411 101.65245 74
210010000 210114 172.61925 1563.5629 102.336296 84
210010000 210114 601.6968 1325.8297 116.3075 58
210010000 210114 246.59628 1261.3943 106.74827 6
210010000 210114 234.65967 1511.4742 105.81703 88
210010000 210114 237.58212 1450.2303 101.831024 10
210010000 210114 210.26524 1390.6013 106.479095 22
210010000 210114 254.13455 1320.9095 102.43736 1
210010000 210114 175.85506 1553.4435 101.53478 105
210010000 210114 209.27246 1329.6508 104.56367 27
210010000 210114 232.5402 1447.2067 102.13289 85
210010000 210114 209.83932 1344.9028 103.1776 117
# Two-day Sparky
210010000 210119 592.68 1544.7 116.62 0
210010000 210119 507.0 1400.0 108.1875 50
210010000 210119 492.95 1648.86 123.3 0
210010000 210119 480.85 1501.57 105.27 0
210010000 210119 495.03 1637.32 121.05 0
210010000 210119 488.89032 1516.1472 104.87951 18
210010000 210119 507.38 1640.86 119.33 0
210010000 210119 636.96 1476.98 120.87 0
210010000 210119 502.87 1372.97 111.72 0
210010000 210119 565.18 1481.1 109.7 0
210010000 210119 572.02 1348.93 117.61 0
210010000 210119 655.54 1669.45 125.22 0
210010000 210119 429.73 1796.03 125.12 0
210010000 210119 512.91 1391.43 110.1 0
210010000 210119 537.74 1596.85 113.1 0
210010000 210119 651.42 1509.4 120.81 0
210010000 210119 553.41 1470.06 106.51 0
210010000 210119 651.28 1516.19 122.02 0
210010000 210119 639.56 1467.32 119.65 0
210010000 210119 531.37 1552.82 111.79 0
210010000 210119 645.79 1636.98 119.11 0
210010000 210119 598.48 1551.58 117.17 0
210010000 210119 646.16 1645.34 119.68 0
210010000 210119 660.35 1674.14 124.64 0
210010000 210119 441.52 1802.39 125.67 0
210010000 210119 455.4 1798.14 126.31 0
210010000 210119 577.67 1597.44 113.38 0
210010000 210119 541.77 1542.66 112.16 0
# Three-day sparky
210010000 210120 453.75897 1741.8839 118.88336 94
210010000 210120 438.08914 1800.9688 125.31055 80
210010000 210120 243.23047 1268.4913 106.5916 4
210010000 210120 248.19966 1308.8387 102.94528 52
210010000 210120 220.2572 1623.2983 101.77636 23
210010000 210120 206.81958 1388.8984 106.360214 42
210010000 210120 231.7011 1620.8278 100.198265 117
210010000 210120 234.7334 1450.3608 102.16937 73
210010000 210120 232.10793 1533.749 101.051605 117
210010000 210120 446.01797 1780.4894 123.96901 107
210010000 210120 183.63318 1343.4839 103.939514 86
210010000 210120 229.09383 1627.3662 99.902885 4
210010000 210120 167.81142 1563.0955 102.476425 73
210010000 210120 212.19328 1328.0958 105.11312 63
210010000 210120 264.68082 1463.8685 102.02903 37
210010000 210120 431.72632 1789.6809 124.87216 100
210010000 210120 464.57852 1758.4979 118.54326 0
# Striped Kerub
210010000 210133 1046.4458 1003.7095 130.44888 98
210010000 210133 1040.7334 1000.9494 130.02602 22
210010000 210133 1134.409 1014.66705 129.68558 22
210010000 210133 1104.5505 1019.32666 126.396774 54
210010000 210133 1043.5104 1136.1357 119.205025 45
210010000 210133 1064.2896 951.27246 135.64523 37
210010000 210133 1080.3119 962.6526 131.88208 47
210010000 210133 1059.1674 1125.1581 119.875 92
# Gray Zaif
210010000 210142 646.60297 1860.8645 143.875 11
210010000 210142 668.86 1892.5574 143.13388 79
210010000 210142 631.34955 1825.6774 142.625 4
210010000 210142 474.31122 1670.0107 126.14311 81
210010000 210142 471.40518 1651.2823 126.2442 97
210010000 210142 551.5065 1858.9557 137.37466 73
210010000 210142 681.5396 1878.563 142.83449 6
210010000 210142 608.0993 1869.0996 142.01862 63
210010000 210142 571.85315 1888.886 137.85156 50
210010000 210142 599.3719 1815.459 136.87376 28
210010000 210142 591.29175 1837.9519 137.82172 0
210010000 210142 619.14026 1850.5046 142.625 59
210010000 210142 492.34244 1644.8342 122.83288 99
210010000 210142 507.1496 1658.863 124.91182 6
210010000 210142 582.56793 1864.748 141.07825 102

210010000 210143 516.88586 1650.8064 122.502 118
210010000 210143 505.5857 1666.674 124.79076 9
210010000 210143 491.68323 1717.6389 121.48297 86
210010000 210143 472.13678 1658.994 125.75 3
210010000 210143 474.9094 1678.0707 125.05242 15
210010000 210143 503.12823 1610.687 117.375 29
210010000 210143 481.28653 1643.4867 123.78753 10
210010000 210143 501.21335 1700.4707 124.24725 71
# Dukaki Digger
210010000 210149 342.47852 1896.3185 158.97018 114
210010000 210149 330.05103 2019.3683 156.29922 24
210010000 210149 229.38586 2020.3154 151.63696 38
210010000 210149 346.52777 2115.4634 151.20897 50
210010000 210149 243.75151 1984.8894 152.98276 99
210010000 210149 352.24585 1958.3951 154.66507 25
210010000 210149 303.46716 1996.1007 155.62692 18
210010000 210149 240.21696 2022.1351 152.25845 45
210010000 210149 347.58374 2017.4354 156.90341 62
210010000 210149 309.32626 2081.1167 168.72646 11
210010000 210149 348.50803 1962.6827 154.875 3
210010000 210149 329.1193 2026.0944 157.07585 97
210010000 210149 386.48642 2072.911 156.23499 23
210010000 210149 330.9155 1890.2922 156.81052 100
210010000 210149 224.0619 1995.9572 152.12648 75
210010000 210149 385.0285 1972.6923 154.75 109
210010000 210149 424.56485 2048.8298 155.6412 7
210010000 210149 341.9808 2004.5293 155.03308 46
210010000 210149 232.0936 2074.8516 153.73145 41
210010000 210149 422.99042 2043.5422 155.70844 9
210010000 210149 256.90472 2130.992 157.999 31
210010000 210149 235.32973 2018.7415 151.87877 38
210010000 210149 341.13107 2115.5603 151.08643 19
210010000 210149 407.7644 2029.5029 154.125 105
210010000 210149 254.06361 1981.9202 154.26006 53
210010000 210149 315.35828 2000.8234 155.08022 84
210010000 210149 342.71902 1890.1531 158.11838 7
210010000 210149 234.41734 2077.896 153.96092 55
210010000 210149 423.06903 2066.7773 157.2819 115
210010000 210149 311.25345 2089.5107 167.9811 102
210010000 210149 333.49387 1884.714 153.85378 41
210010000 210149 219.44139 1999.8651 151.96169 75
210010000 210149 328.42087 2009.1519 155.07199 1
210010000 210149 358.06033 2094.4749 155.06941 8
210010000 210149 342.8265 1874.7507 153.14905 114
# Dukaki worker
210010000 210154 309.82327 1991.5273 155.26105 41
210010000 210154 382.9447 1994.9902 155.00569 93
210010000 210154 322.42264 1825.503 146.27565 2
# Tursin Overseer
210010000 210160 339.86438 1968.76 154.625 34
210010000 210160 318.7086 2013.6285 156.23213 34
210010000 210160 234.7226 1822.368 144.43149 85
210010000 210160 275.75995 1923.3383 159.92366 64
210010000 210160 294.02313 1853.8584 149.61163 115
210010000 210160 266.45877 1872.9489 152.39923 19
210010000 210160 247.32938 2054.5193 154.48108 31
# Tursin Outlaw
210010000 210181 361.09866 1851.3383 146.11359 0
210010000 210181 215.36143 1873.5308 171.09041 4
210010000 210181 256.37692 1792.7633 141.21498 58
210010000 210181 246.33669 1842.443 147.86725 71
210010000 210181 244.95026 1915.4506 168.04362 65
210010000 210181 387.10675 1868.1742 146.33006 3
210010000 210181 299.8626 1899.6705 154.71565 113
210010000 210181 282.3359 2012.8594 161.17871 83
210010000 210181 360.68262 2066.1755 157.29266 88
# Spore Shade Fungus
210010000 210191 220.93661 1538.7538 100.44146 115
210010000 210191 275.75937 1458.5219 100.556046 104
210010000 210191 180.9007 1572.4246 101.88912 102
210010000 210191 184.7859 1360.7751 102.027435 19
210010000 210191 242.34702 1328.3397 104.00331 100
210010000 210191 250.21518 1468.1716 101.771454 104
210010000 210191 191.0482 1549.093 100.67566 109
210010000 210191 228.0069 1417.4183 103.57228 76
210010000 210191 241.86012 1505.8386 105.336 93
210010000 210191 189.9761 1608.6562 103.873505 86
# Fearless Fungy
210010000 210192 201.50105 1621.8433 106.125 95
210010000 210192 242.14854 1476.072 103.24522 90
210010000 210192 240.60661 1501.5203 104.55424 33
210010000 210192 197.76057 1543.8369 100.463425 115
210010000 210192 217.18436 1541.9125 100.5 115
210010000 210192 183.41081 1377.1097 101.518005 71
210010000 210192 180.99652 1599.1216 104.585785 76
210010000 210192 184.5214 1554.666 100.80983 75
210010000 210192 254.87253 1443.3656 101.62395 112
210010000 210192 227.0698 1328.2668 104.25873 10
210010000 210192 279.38364 1643.9436 103.16591 29
# Grove Abex
210010000 210195 533.9572 1472.021 106.63161 26
210010000 210195 528.1584 1420.4987 109.9263 40
210010000 210195 651.93054 1453.181 120.894875 11
210010000 210195 616.61743 1506.7036 117.207565 43
210010000 210195 463.8272 1532.399 106.3642 58
210010000 210195 561.0773 1433.4126 111.90041 32
210010000 210195 661.1963 1497.8754 120.79361 40
210010000 210195 654.0824 1549.907 123.252495 31
210010000 210195 712.35767 1564.3699 129.91818 107
210010000 210195 655.5123 1516.3978 123.14733 102
210010000 210195 459.58252 1513.6952 103.61796 109
210010000 210195 502.89282 1524.8402 104.28666 54
210010000 210195 631.8318 1650.2838 117 98
210010000 210195 628.3079 1533.9047 118.24643 6
210010000 210195 604.9722 1464.5537 117.194214 72
210010000 210195 556.6646 1457.9039 104.9637 17
210010000 210195 675.48096 1535.188 124.48169 16
210010000 210195 609.94543 1490.5718 118.235466 119
210010000 210195 701.35333 1547.9674 127.5 77
210010000 210195 638.75574 1528.8193 120.645676 106
210010000 210195 666.29626 1598.347 125.87303 10
210010000 210195 616.8515 1632.3679 117.375 47
210010000 210195 591.02594 1434.9559 112.25989 101
210010000 210195 513.9624 1452.875 103.4953 27
210010000 210195 679.34845 1567.2738 125.45644 40
210010000 210195 647.75653 1591.5288 125.23903 26
210010000 210195 501.36362 1498.68 105.0425 29
210010000 210195 627.30164 1479.1119 120.3017 1
210010000 210195 533.73016 1513.9025 106.43721 0
210010000 210195 688.7221 1604.8175 124.09622 15
210010000 210195 591.768 1645.0402 118.18555 53
210010000 210195 627.6601 1451.8795 120.64624 113
210010000 210195 544.5542 1400.2848 115.122116 84
210010000 210195 604.85504 1524.412 115.50957 46
210010000 210195 661.1309 1474.4248 119.42932 17
# Brown bristle Brax
210010000 210259 738.55005 1077.8384 99.375 17
210010000 210259 708.0 1027.0 99.875 15
210010000 210259 677.2587 1126.1064 100.92065 10
210010000 210259 693.06555 1124.7346 100.54591 69
210010000 210259 666.2826 1135.0664 99.793625 49
210010000 210259 686.4891 1087.9219 100.56875 101
210010000 210259 630.0 1117.0 99.375 2
210010000 210259 681.68427 1110.0155 100.4379 81
210010000 210259 693.0 1104.0 99.375 18
210010000 210259 668.5125 1108.1704 99.375 86
210010000 210259 704.53516 1098.3956 100.11628 10
210010000 210259 659.8983 1116.9263 99.375 86
210010000 210259 653.5327 1141.4004 100.64584 52
210010000 210259 619.61346 1099.7155 99.375 15
210010000 210259 687.0 1025.0 99.375 18
210010000 210259 699.0 1037.0 99.375 18
# Everglade Sylphen
210010000 210261 523.634 1575.927 112.472565 87
210010000 210261 504.35458 1362.4984 112.86223 54
210010000 210261 560.2637 1644.6884 117.125 54
210010000 210261 492.66745 1407.8895 107.999855 33
210010000 210261 528.59546 1350.2775 113.32443 69
210010000 210261 561.7286 1576.7716 110.951775 70
210010000 210261 530.9288 1552.4612 111.846176 15
210010000 210261 509.14282 1553.3182 110.74311 60
210010000 210261 535.50446 1531.9414 109.88512 18
210010000 210261 555.00195 1506.0372 108.067276 102
210010000 210261 525.006 1495.2325 106.394646 4
210010000 210261 547.53485 1611.4222 117.05278 65
210010000 210261 541.3803 1576.8466 111.5 97
210010000 210261 521.65857 1605.8923 116.27922 33
210010000 210261 541.69763 1372.4208 116.05681 91
210010000 210261 566.20966 1543.3348 110.29157 104
# Short Bristle Mepigus
210010000 210262 477.725 1485.1892 105.091515 118
210010000 210262 452.75156 1550.9779 105.84671 26
210010000 210262 488.7771 1520.6133 104.892624 101
210010000 210262 482.7373 1544.4435 106.75 96
210010000 210262 525.6923 1524.6599 106.30688 114
210010000 210262 439.64078 1519.818 103.589806 66
# Dark beard Fauron
210010000 210305 653.0018 1625.7119 121.64367 62
210010000 210305 693.0306 1568.3441 126.26634 16
210010000 210305 633.8865 1605.0365 119.043495 19
210010000 210305 647.3328 1495.0195 119.78916 88
210010000 210305 684.5345 1628.2422 124.375 22
210010000 210305 646.91315 1565.3641 126.26225 108
210010000 210305 674.7339 1548.9575 125.70439 58
# Scar the alpha Zaif
210010000 210306 679.1218 1896.6045 143.74635 87
# One-day Sparky
210010000 210663 1148.7056 1020.56085 131.04234 84
210010000 210663 1146.1749 994.48956 134.80466 102
210010000 210663 1210.5848 1083.4032 138.75 12
210010000 210663 1193.0087 1087.0784 137.55869 56
210010000 210663 1215.1637 1106.6904 139.76135 31
210010000 210663 1205.1089 1120.2828 140.5571 19
210010000 210663 1185.1779 1108.2738 137.44852 59
210010000 210663 1225.617 1115.5426 142.121 109
210010000 210663 1226.2181 1096.5736 141.92953 2
210010000 210663 1199.5431 1099.6384 138.21548 66
# Wandering Kerub
210010000 210666 716.3374 1199.2018 107.78446 90
210010000 210666 626.5694 923.61615 103.02399 8
210010000 210666 681.8838 1001.60876 101.27445 55
210010000 210666 769.0776 1251.3018 113.35831 62
210010000 210666 644.11127 908.88885 102.31251 54
210010000 210666 612.68774 916.547 103.082016 117
210010000 210666 479.22757 1078.8098 118.04828 13
210010000 210666 642.47955 888.77954 103.57628 57
210010000 210666 772.0429 1224.6829 110.18448 2
210010000 210666 666.1707 929.31805 103.813965 43
210010000 210666 751.3236 1261.7777 111.22221 90
210010000 210666 708.57983 972.7357 103.625 38
210010000 210666 732.1642 1019.2371 105.08624 94
210010000 210666 704.7548 996.3855 101.82681 100
210010000 210666 590.89954 933.16974 106.13756 55
210010000 210666 673.9566 942.6491 104.5 0
210010000 210666 567.7055 954.86597 108.55522 34
210010000 210666 657.12476 957.73114 102.228905 110
210010000 210666 676.20807 974.0526 102.86185 119
210010000 210666 731.097 1252.789 112.632126 102
210010000 210666 766.261 1202.283 106.98506 46
210010000 210666 688.9916 955.5972 104.29929 18
210010000 210666 478.13702 1066.1377 117.50865 113
210010000 210666 707.36804 1240.2123 111.921005 100
210010000 210666 563.7585 961.9724 110.13837 3
210010000 210666 497.21027 1065.3805 115.493195 103
210010000 210666 487.5512 1076.0106 116.1557 38
210010000 210666 621.41473 886.75305 103.125 73
210010000 210666 744.0184 1181.8483 107.38448 76
210010000 210666 711.28033 1160.734 106.53415 88
210010000 210666 670.45996 1164.2509 106.292244 42
# Pink Beak Airon
210010000 210668 644.109 977.9987 99.375244 82
210010000 210668 756.16516 1108.2054 99.375 12
210010000 210668 659.4625 1019.62415 99.375 6
210010000 210668 687.3165 1100.1603 99.375 69
210010000 210668 604.9714 1048.0896 99.375 117
210010000 210668 633.2423 1080.7908 99.375 46
210010000 210668 669.24506 1097.7467 99.375 64
210010000 210668 608.27985 983.62213 99.27362 35
210010000 210668 670.2348 1071.1926 99.375 61
210010000 210668 600.3787 1017.358 99.375 84
210010000 210668 640.1662 1019.7973 99.375 14
210010000 210668 600.2295 1082.6157 99.375 58
210010000 210668 623.14923 966.57007 99.60692 25
210010000 210668 632.1476 1109.7947 99.375 64
210010000 210668 579.4832 1055.2366 99.375 106
210010000 210668 657.55853 1054.6257 99.512955 55
210010000 210668 668.46954 1091.053 99.375 91
210010000 210668 638.80536 973.69916 99.3938 115
210010000 210668 578.1943 1069.4054 99.375 73
210010000 210668 689.2455 1060.9237 99.375 101
210010000 210668 667.99945 1059.8978 99.375 90
210010000 210668 625.1816 1005.1179 99.375 99
210010000 210668 724.1624 1089.2496 99.375 24
210010000 210668 718.424 1077.1672 99.44795 6
210010000 210668 613.262 1017.8937 99.375 2
210010000 210669 711.28033 1160.734 106.53415 88
210010000 210669 670.45996 1164.2509 106.292244 42
# Small horn Kerub
210010000 210670 725.92914 1207.7913 111.879425 86
210010000 210670 733.6589 1229.6312 110.02132 114
210010000 210670 716.39795 1014.7018 103.71272 60
210010000 210670 754.0104 1203.3234 109.46515 118
210010000 210670 744.7927 1022.9956 106.550095 50
210010000 210670 758.27856 1271.9371 110.74294 25
210010000 210670 613.1454 908.2563 102.94443 0
210010000 210670 687.62366 984.24866 101.60148 112
210010000 210670 688.48444 1232.8947 111.23683 41
210010000 210670 629.2096 892.5914 103.125 102
210010000 210670 662.2474 959.5293 102.46476 93
210010000 210670 753.3778 1246.901 110.11591 15
210010000 210670 678.385 943.1721 104.5 36
210010000 210670 646.9759 936.2419 102.43599 13
210010000 210670 653.90564 913.6256 102.9473 34
# Big Foot Kerub
210010000 210671 690.1714 960.8758 104.26198 39
210010000 210671 675.8479 947.6268 104.5 33
210010000 210671 627.22894 929.14996 102.606255 117
210010000 210671 689.5735 981.60455 101.74806 102
210010000 210671 562.0964 955.3896 109.66165 7
210010000 210671 660.7769 954.0695 102.79421 12
210010000 210671 631.6897 898.9284 103.125 10
210010000 210671 653.0187 938.4149 102.875 17
# Brown Bristle Brax Calf
210010000 210672 689.1116 1061.3191 99.375 31
210010000 210672 721.3728 1080.8972 99.68315 13
# Dukaki Woodcutter
210010000 210677 579.6509 1692.477 124.904816 80
210010000 210677 478.51 1755.72 121.2 0
210010000 210677 492.158 1775.841 128.0 0
210010000 210677 538.77844 1753.2488 126.31791 69
210010000 210677 565.3407 1769.2297 132.89954 104
210010000 210677 520.16 1696.4592 124.277214 78
210010000 210677 517.41 1719.28 126.14 0
210010000 210677 529.42633 1788.9092 126.82779 82
210010000 210677 542.2807 1804.0078 130.69371 20
210010000 210677 563.7525 1788.7338 137.09117 119
210010000 210677 492.34396 1846.8099 135.40413 107
210010000 210677 551.6057 1688.1486 124.51857 11
210010000 210677 548.9234 1817.9617 131.72606 69
210010000 210677 562.302 1714.7322 125.88728 10
210010000 210677 211.98225 1796.0337 143.24678 0
210010000 210677 599.26874 1723.2988 131.7454 89
210010000 210677 495.49 1823.61 131.3 0
210010000 210677 492.93005 1782.062 127.36626 39
210010000 210677 522.85223 1744.625 125.74523 112
210010000 210677 528.52014 1729.5785 127.05156 51
210010000 210677 538.5895 1881.3362 137.25519 81
210010000 210677 252.94208 1798.7587 142.13501 70
210010000 210677 525.72516 1884.828 138.96542 10
210010000 210677 469.8609 1800.0323 125.63774 114
210010000 210677 505.19547 1740.7551 121.702805 95
210010000 210677 515.7398 1765.5563 125.72227 54
210010000 210677 300.56265 2085.1704 170.7287 117
210010000 210677 485.35406 1736.4961 119.29426 83
210010000 210677 473.1101 1770.1118 122.09013 55
210010000 210677 574.65826 1737.7482 134.5533 72
210010000 210677 487.17383 1714.1215 121.323364 70
210010000 210677 527.58 1695.21 123.59 0
210010000 210677 498.37628 1725.968 121.95155 84
210010000 210677 510.76 1828.56 132.0 0
210010000 210677 213.30344 1823.3591 153.75 8
210010000 210677 552.63 1810.53 132.32 0
210010000 210677 274.2079 1753.3425 126.0126 92
210010000 210677 541.74 1716.46 129.19 0
210010000 210677 544.6589 1788.4371 130.762 100
210010000 210677 539.53876 1830.8699 133.79138 119
210010000 210677 514.2446 1724.1749 124.92087 57
210010000 210677 502.03 1785.88 128.13 0
210010000 210677 507.87 1780.65 128.08 0
210010000 210677 524.8281 1717.092 129.849 0
210010000 210677 567.3067 1806.1416 135.76178 116
210010000 210677 512.06494 1845.3811 135.46538 78
210010000 210677 211.0126 1756.7683 137.15617 9
210010000 210677 534.05707 1767.921 125.37363 19
210010000 210677 244.84824 1746.4916 131.35481 28
# Dukaki Lumberjack
210010000 210679 538.8628 1839.3375 134.96402 81
