# Monster spawns by Atomix from http://aion.atomixro.com
# Mob missing ?
# Remember The Spawns Need A Little Rework Later.
# Thanks to TheOne & Matej for helping me.
# Fix by Iwar & Archaic.
# mapid npcid x y z heading

# Altgard

## Angolem Fragment
220030000 210524 1524.733 2482.497 247.375 0
220030000 210524 1571.219 2191.604 247.375 0
220030000 210524 1515.385 2495.864 246.888 0
220030000 210524 1496.859 2479.88 247.25 0
220030000 210524 1481.315 2428.842 248.1968 0
220030000 210524 1518.68 2437.666 248.1968 0
220030000 210524 480.399 2458.693 247.375 0
## Big Cargo Box (Live)
220030000 210525 1470.71 2414.53 247.25 0
220030000 210525 1464.24 2440.82 247.375 0
220030000 210525 1470.64 2414.44 247.25 0
220030000 210525 1515.82 2419.26 247.375 0
220030000 210525 1518.68 2437.67 247.375 0
220030000 210525 1515.39 2495.86 246.89249 0
220030000 210525 1490.85 2495.56 247.375 0
220030000 210525 1496.86 2479.88 247.25 0
220030000 210525 1480.21 2458.69 247.375 0
220030000 210525 1481.32 2428.84 247.20749 0
220030000 210525 1571.22 2191.6 247.375 0
220030000 210525 1552.6 2204.3 247.375 0
220030000 210525 1524.73 2482.5 247.375 0
220030000 210525 1565.53 2205.52 247.375 0
220030000 210525 1518.67 2438.15 247.375 0
220030000 210525 1517.14 2434.14 247.375 0
220030000 210525 1519.37 2491.98 247.29062 0
220030000 210525 1492.49 2432.44 247.48499 0
# Bigfoot Mosbear
220030000 210441 1277.683 1003.989 248.17006 0
220030000 210441 1312.09 992.3493 2252.44049 0
220030000 210441 1348.792 893.0922 251.11732 0
220030000 210441 1234.538 975.9581 252.60184 0
220030000 210441 1223.252 912.6982 259.80298 0
220030000 210441 1311.713 897.6779 254.9 0
220030000 210441 1237.352 1003.656 247.586 0
220030000 210441 1239.388 911.2813 256.59833 0
220030000 210441 1254.985 978.5843 251.18845 0
220030000 210441 1206.263 931.2323 261.48224 0
220030000 210441 1302.303 946.236 249.36024 0
220030000 210441 1228.593 946.4126 257.21222 0
220030000 210441 1309.742 921.9603 251.33064 0
220030000 210441 1290.358 1019.307 254.13895 0
220030000 210441 1320.525 997.8484 253.07324 0
# Black Claw Patrol
220030000 210473 1768.181 1397.71 291.96143 0
220030000 210473 1705.743 1254.955 275.875 0
220030000 210473 1779.784 1226.154 274.35187 0
220030000 210473 1636.73 1275.105 280.8853 0
220030000 210473 1733.604 1243.777 267.8072 0
220030000 210473 1773.79 1316.15 280.96063 0
220030000 210473 1773.72 1206.703 273.985 0
220030000 210473 1705 1254 275.9375 0
# Black Claw Searcher
220030000 214032 1508.837 308.8251 286.94693 0
220030000 214032 1404.32 213.5494 302.2945 0
220030000 214032 1483.053 314.0699 290.00436 0
220030000 214032 1659.425 183.3971 295.36682 0
# Black Claw Secret Patrol
220030000 210717 1664.52 2141.45 247.62125 0
# Black Claw Sharpeye
220030000 210455 1428.972 179.3045 308.15958 0
220030000 210455 1550.157 316.8311 281.0015 0
220030000 210455 1403.139 170.3534 309.34494 0
220030000 210455 1443.7 141.3637 313.11078 0
220030000 210455 1463.544 257.4106 293.6912 0
220030000 210455 1421.096 130.4163 308.863 0
220030000 210455 1611.286 177.2066 286.3403 0
220030000 210455 1493.202 193.9954 293.2004 0
220030000 210455 1543.7 145.0236 288.68604 0
220030000 210455 1596.486 139.3909 291.2577 0
220030000 210455 1362.477 162.105 314.57193 0
# Black Claw Sleekpaw
220030000 210502 1781.097 2200.615 271.14926 0
220030000 210502 1699.34 2173.068 253.37625 0
220030000 210502 1681.44 2198.229 251.39569 0
220030000 210502 1632.314 2242.528 251.13838 0
220030000 210502 1774.094 2205.54 270.13675 0
220030000 210502 1743.763 2223.592 249.9408 0
# Black Claw Tower Guard
220030000 210612 1735.64 2208.53 260.6165 0
# Black Claw Warrior
220030000 210458 1531.368 233.2402 286 0
220030000 210458 1510.078 180.2815 294.4326 0
220030000 210458 1602.717 143.7182 292 0
220030000 210458 1537.001 150.3432 290 0
220030000 210458 1636.828 156.0519 292.67026 0
220030000 210458 1343.743 318.1648 305.4071 0
220030000 210458 1485.684 270.2148 289.61157 0
220030000 210458 1630.849 209.337 289.74207 0
220030000 210458 1467.499 203.5875 295.054 0
220030000 210458 1570.825 369.1075 280.97812 0
220030000 210458 1410.867 139.7214 309.85486 0
220030000 210458 1563.323 207.9994 284.49997 0
220030000 210458 1556.499 352.8188 283 0
220030000 210458 1411.9 224.6841 299.95398 0
# Blackened Angolem
220030000 210486 2605.163 1085.872 291.50372 0
220030000 210486 2449.632 702.1512 311.95276 0
220030000 210486 2688.623 1098.533 307.95294 0
220030000 210486 2457.691 764.0283 309.625 0
220030000 210486 2504.944 710.9749 310.06598 0
220030000 210486 2527.143 793.7463 309.8433 0
220030000 210486 2645.652 1034.118 313.28723 0
220030000 210486 2391.159 756.6856 309.75 0
220030000 210486 2603.113 1031.789 325.31958 0
220030000 210486 2458.465 910.78 312.36404 0
220030000 210486 2653.798 1112.144 298.10876 0
220030000 210486 2417.073 730.7025 309.75 0
220030000 210486 2570.704 969.896 308.71048 0 
220030000 210486 2491.957 673.1505 319.3219 0
220030000 210486 2415.285 811.8323 309.5 0
220030000 210486 2568.777 709.273 327.3957 0
220030000 210486 2627.942 1062.728 305.57162 0
220030000 210486 2532.566 749.4684 323.13934 0
## Blackened Angolem Shardling
220030000 210488 2435.68 843.96 309.75 0
220030000 210488 2483.26 771.77 309.75 0
220030000 210488 2536.66 678.37 324.99872 0
220030000 210488 2503.55 661.35 320.77502 0
220030000 210488 2465.65 781.38 310.08624 0
220030000 210488 2449.72 849.27 309.79562 0
220030000 210488 2412.45 836.91 312.00125 0
220030000 210488 2445.53 802.58 310.2275 0
220030000 210488 2488.01 800.51 310.24875 0
220030000 210488 2479.28 768.18 310.03375 0
220030000 210488 2477.86 770.74 310 0
220030000 210488 2482.04 785.6 309.75 0
220030000 210488 2448.14 837.48 310 0
220030000 210488 2530.92 702.45 324.25 0
220030000 210488 2432.27 839.21 309.625 0
220030000 210488 2464.19 839.6 309.625 0
220030000 210488 2633.941 1030.249 314.207 0
220030000 210488 2591.602 1030.228 325.85648 0
220030000 210488 2612.579 1095.677 292.68097 0
220030000 210488 2571.398 1018.917 328.51212 0
220030000 210488 2665.896 1108.638 301.0526
# Blackpaw Karnif
220030000 210423 1382.669 1378.689 279.42984 0
220030000 210423 1431.061 1421.037 278.44592 0
220030000 210423 1476.813 1424.55 277.989 0
220030000 210423 1359.395 1391.115 286.45343 0
220030000 210423 1477.776 1370.38 272.736 0
220030000 210423 1472.707 1386.383 274.3824 0
220030000 210423 1360.458 1369.068 281.22137 0
220030000 210423 1451.883 1379.612 276.625 0
220030000 210423 1410.938 1353.565 277.47208 0
220030000 210423 1466.386 1337.514 270.04913 0
220030000 210423 1570.469 1343.838 258.82886 0
220030000 210423 1395.66 1357.598 281.46387 0
220030000 210423 1393.196 1398.545 282.75122 0
220030000 210423 1406.073 1377.584 276.79242 0
220030000 210423 1555.137 1367.455 261.45468 0
220030000 210423 1629.031 1246.344 269.14264 0
220030000 210423 1567.212 1327.22 257.70074 0
220030000 210423 1400.981 1413.468 283.77008 0
# Bladestorm Spirit
220030000 210576 2865.594 1575.871 249.25 0
220030000 210576 2569.92 1493.039 253.33496 0
220030000 210576 2466.725 1550.151 251.17032 0
220030000 210576 2505.057 1663.654 253.0 0
220030000 210576 2792.881 1519.723 249.21225 0
220030000 210576 2777.281 1537.857 249.65268 0
220030000 210576 2609.308 1473.007 249.95589 0
220030000 210576 2719.841 1820.079 248.99506 0
220030000 210576 2587.75 1477.67 249.79257 0
220030000 210576 2456.157 1574.159 252.0855 0
220030000 210576 2646.182 1477.455 250.38637 0
220030000 210576 2434.506 1556.194 252.01212 0
220030000 210576 2673.765 1484.476 250.41077 0
220030000 210576 2712.944 1474.469 249.46294 0
220030000 210576 2503.717 1632.016 250.7667 0
220030000 210576 2412.011 1546.349 249.85388 0
220030000 210576 2531.58 1658.128 248.875 0
220030000 210576 2695.642 1501.21 249.36725 0
## Bluewing
220030000 210616 1594 2413 261.8125 0
220030000 210616 1647.33 2696.41 286.45123 0
## Brownbristle Mosbear
220030000 210440 1406.29 858.16 247.42499 0
220030000 210440 1381.5 774.53 263.90436 0
220030000 210440 1431.26 829.38 248.69 0
220030000 210440 1404.17 816.15 247.86563 0
220030000 210440 1369.24 781.84 264.5575 0
220030000 210440 1400.72 848.55 247.375 0
220030000 210440 1410.04 807.58 248.70125 0
220030000 210440 1391.74 650.13 278.49188 0
220030000 210440 1377.9279 760.5674 265.34406 0
## Brownbristle Mosbear Cub
220030000 210503 1403.37 858.43 247.37 0
220030000 210503 1431.3 826.7 248.6625 0
220030000 210503 1403.82 846.79 247.75375 0
220030000 210503 1405.73 814.28 248.09 0
220030000 210503 1366.7 780.52 265.05377 0
220030000 210503 1433.58 815.97 248.22375 0
220030000 210503 1382.86 772.43 263.8119 0
220030000 210503 1434.47 836.66 248.45876 0
220030000 210503 1390.71 649.61 278.54877 0
220030000 210503 1409.03 809.72 248.5175 0
220030000 210503 1430.7195 818.06885 250.24593 0
220030000 210503 1430.3649 819.06165 248.24527 0
220030000 210503 1377.3994 760.5825 269.4491 0
# Brutal Black Claw Bodyguard
220030000 210533 2519.55 2593.943 315.3448 0
220030000 210533 2251.469 2329.934 296.641 0
220030000 210533 2156.59 2424.535 338.09845 0
220030000 210533 2255.52 2340.665 295.79126 0
220030000 210533 2444.682 2281.326 248.375 0
220030000 210533 2441.475 2331.808 250.0922 0
220030000 210533 2454 2109.939 277.6288 0
220030000 210533 2501.299 2582.68 315.3523 0
220030000 210533 2308.409 2253.984 279.999 0
220030000 210533 2509.969 2514.656 249.87106 0
220030000 210533 2461.689 2509.443 250.125 0
220030000 210533 2258.885 2180.323 279.5664 0
220030000 210533 2134.886 2394.009 339.9298 0
220030000 210533 2322.696 2239.614 277.65826 0
220030000 210533 2320.719 2162.465 278.5664 0
220030000 210533 2069.936 2472.621 322.08618 0
220030000 210533 2495.277 2616.506 317.1233 0
220030000 210533 2237.553 2402.603 301.98807 0
220030000 210533 2103.505 2431.374 337.774 0
220030000 210533 2359.765 2158.579 274.70526 0
220030000 210533 2083.808 2528.466 339.96573 0
220030000 210533 2239.281 2438.184 314.773 0
220030000 210533 2478.373 2594.347 316.441 0
220030000 210533 2428.931 2099.24 277.76068 0
220030000 210533 2292.289 2325.004 290.92017 0
220030000 210533 2411.271 2155.706 267.93225 0
220030000 210533 2085.757 2367.176 329.8598 0
220030000 210533 2477.365 2630.332 256.03967 0
220030000 210533 2486.745 2120.704 278.09058 0
220030000 210533 2507.757 2520.021 250.98744 0
220030000 210533 2303.608 2254.14 280.0245 0
220030000 210533 2159.187 2457.88 335.6175 0
220030000 210533 2512.644 2168.633 278.66595 0
220030000 210533 2417.228 2520.011 258.59857 0
220030000 210533 2348.9 2113.947 277.70038 0
220030000 210533 2070.558 2481.29 322.59857 0
220030000 210533 2422.209 2370.545 252.0009 0
220030000 210533 2498.497 2127.808 278 0
220030000 210533 2492.323 2570.603 315.2797 0
220030000 210533 2284.562 2224.69 278.399 0
220030000 210533 2467.758 2559.338 253.44748 0
220030000 210533 2410.427 2151.629 267.96982 0
220030000 210533 2481.253 2546.866 314.52298 0
## Brutal Black Claw Breeder
220030000 210542 2219.4 2486.34 336.425 0
220030000 210542 2206.44 2373.85 306.34378 0
220030000 210542 2030.82 2484.18 317.35248 0
220030000 210542 2240.45 2343.81 296.8069 0
220030000 210542 2228.59 2493.96 335.83813 0
220030000 210542 2170.05 2436.12 321.3825 0
220030000 210542 2099.95 2465.77 326.875 0
220030000 210542 2051.16 2476.56 321.715 0
220030000 210542 2081.84 2473.95 324.10126 0
220030000 210542 2129.65 2463.86 327.29376 0
220030000 210542 2209.89 2499.04 334.98123 0
220030000 210542 2231.95 2348 297.8875 0
220030000 210542 2147.77 2447.65 323.9925 0
220030000 210542 2196.03 2399.26 315.9075 0
220030000 210542 2219.6 2501.71 336.1 0
220030000 210542 2115.25 2469.75 327.45312 0
# Brutal Black Claw Captain
220030000 210537 2473.143 2589.055 316.87112 0
220030000 210537 2494.628 2543.534 252 0
220030000 210537 2520.743 2642.19 255.26187 0
220030000 210537 2475.125 2600.598 316.63126 0
# Brutal Black Claw Head Priest
220030000 211282 2450.538 2228.422 265.09137 0
220030000 211282 2322.107 2311.587 281.75 0
220030000 211282 2296.397 2135.371 278.167 0
220030000 211282 2250.211 2204.185 281.43408 0
220030000 211282 2333.188 2110.326 279 0
220030000 211282 2250.091 2195.39 282 0
## Brutal Black Claw Hunter
220030000 210551 1931.62 2369.79 300.875 0
220030000 210551 1938.79 2340.93 307.61627 0
220030000 210551 1902.3 2311.91 294.76312 0
220030000 210551 1928.32 2311.73 308.02313 0
220030000 210551 1896.89 2291.51 292.7213 0
220030000 210551 1925.11 2338.88 303.98627 0
220030000 210551 1864.85 2287.3 291.35626 0
220030000 210551 2013.18 2484.95 311.1494 0
220030000 210551 1937.12 2398.29 301.38 0
220030000 210551 1950.77 2361.54 310.9525 0
220030000 210551 2002.87 2477.75 308.21814 0
220030000 210551 1957.38 2433.15 305.92813 0
220030000 210551 1921.63 2431.56 313.81628 0
220030000 210551 1982.03 2382.32 316.14313 0
220030000 210551 1977.15 2445.92 306.13 0
220030000 210551 1940.75 2418.25 303.29688 0
220030000 210551 1941.27 2477.79 316.8675 0
220030000 210551 1930.6 2453.95 316.7125 0
220030000 210551 1994.75 2465.75 307.42188 0
220030000 210551 1944.3943 2353.1187 308.5 0
# Brutal Black Claw Priest
220030000 210540 2567.356 2616.162 251.02012 0
220030000 210540 2441.192 2589.904 257.22003 0
220030000 210540 2314.074 2203.867 277.0037 0
220030000 210540 2321.342 2233.446 277.3269 0
220030000 210540 2477.478 2590.291 252.86606 0
220030000 210540 2248.573 2199.725 282 0
220030000 210540 2449.617 2509.166 250.84256 0
220030000 210540 2395.829 2522.491 260.25 0
220030000 210540 2445.852 2279.792 249 0
220030000 210540 2506.493 2546.351 312.614 0
220030000 210540 2352.264 2205.079 275 0
# Brutal Black Claw Scratcher
220030000 210535 2064.801 2506.856 341.55695 0
220030000 210535 2244.61 2499.594 336.53815 0
220030000 210535 2189.669 2386.831 313.77026 0
220030000 210535 2117.39 2384.546 339.31824 0
220030000 210535 2210.847 2361.991 303.73535 0
220030000 210535 2083.062 2515.862 340.61725 0
220030000 210535 2112.583 2522.864 341.17657 0
220030000 210535 2217.741 2387.671 302.2942 0
220030000 210535 2125.476 2398.794 340.8347 0
220030000 210535 2107.185 2504.859 342.07407 0
220030000 210535 2211.177 2475.032 334.20258 0
220030000 210535 2150.725 2426.188 338.43118 0
220030000 210535 2220.245 2436.208 316.75 0
220030000 210535 2112.35 2560.557 342.75 0
220030000 210535 2172.436 2492.131 334.58136 0
220030000 210535 2101.598 2462.416 327.073 0
220030000 210535 2196.854 2502.086 331.42514 0
220030000 210535 2128.174 2431.794 341.63477 0
220030000 210535 2097.671 2562.502 341.375 0
220030000 210535 2165.292 2455.636 335.27026 0
220030000 210535 2096.885 2488.575 341.92157 0
220030000 210535 2152.988 2507.427 334.71716 0
220030000 210535 2020.819 2522.293 334.01456 0
220030000 210535 2124.778 2432.553 341.22226 0
220030000 210535 2110.936 2523.058 341.24274 0
220030000 210535 2204.214 2442.042 316.60086 0
220030000 210535 2120.95 2461.76 328.3756 0
220030000 210535 2117.906 2474.172 327.51074 0
220030000 210535 2113.93 2553.552 342.97513 0
220030000 210535 2188.281 2476.226 333.78513 0
220030000 210535 2196.541 2438.113 318.265 0
220030000 210535 2171.076 2525.72 334.30692 0
220030000 210535 2416.2 2371.628 250.35452 0
220030000 210535 2429.062 2562.741 258.78857 0
220030000 210535 2336.979 2202.331 277.07596 0
220030000 210535 2485.426 2458.698 250.09987 0
220030000 210535 2263.058 2221.08 280.51 0
220030000 210535 2322.621 2148.517 276.875 0
220030000 210535 2423.488 2499.229 254.95518 0
220030000 210535 2438.413 2589.609 257.44974 0
220030000 210535 2284.833 2149.11 277.7954 0
220030000 210535 2292.512 2193.405 276.03198 0
220030000 210535 2323.354 2159.547 277.15332 0
220030000 210535 2290.348 2206.802 276.39673 0
220030000 210535 2415.01 2533.214 259.95087 0
220030000 210535 2374.173 2190.277 271.9048 0
220030000 210535 2357.894 2219.808 272.5824 0
220030000 210535 2337.005 2204.988 276.06415 0
220030000 210535 2171 2525 334 0
220030000 210535 2406.874 2223.507 263.28778 0
220030000 210535 2361.95 2190.879 273.82947 0
220030000 210535 2292.75 2264.784 281.33026 0
220030000 210535 2496.345 2197.097 278.27115 0
220030000 210535 2400.893 2169.555 270.44418 0
220030000 210535 2466.781 2118.271 277.18427 0
220030000 210535 2434.089 2122.138 276.0986 0
220030000 210535 2278.703 2317.028 290.02734 0
220030000 210535 2260.097 2133.833 277.73517 0
220030000 210535 2445.569 2305.92 248.375 0
220030000 210535 2430.981 2241.253 266.11978 0
220030000 210535 2376.597 2133.578 273.30276 0
220030000 210535 2323.655 2114.171 278.66812 0
220030000 210535 2420.661 2307.414 248.76045 0
# Brutal Black Claw Searcher
220030000 210558 1914.932 2258.645 302.3347 0
220030000 210558 1914.589 2272.767 302.88614 0
220030000 210558 1881.061 2377.118 305.5699 0
220030000 210558 1896.549 2345.026 297.16254 0
220030000 210558 1877.832 2271.232 295.41852 0
220030000 210558 1985.3 2604.494 338.1481 0
220030000 210558 1968.677 2484.355 321.87488 0
220030000 210558 2018.575 2347.672 319.18472 0
220030000 210558 1926.749 2470.413 317.42245 0
220030000 210558 2105.144 2425.234 337.9645 0
220030000 210558 2005.645 2629.729 349.36688 0
220030000 210558 1989.285 2578.699 334.95532 0
220030000 210558 1992.607 2658.805 348.53912 0
220030000 210558 2012.319 2412.57 308.5 0
# Brutal Black Claw Seeker
220030000 210560 2174.132 2412.003 337.00824 0
220030000 210560 2165.233 2469.009 335.25 0
220030000 210560 2020.936 2520.504 334.2455 0
220030000 210560 2077.804 2555.396 340.5495 0
220030000 210560 2151.533 2417.931 338.2835 0
220030000 210560 2126.285 2534.454 340.3246 0
220030000 210560 2150.688 2530.534 337.02374 0
220030000 210560 2182.159 2454.656 332.97815 0
220030000 210560 2099.261 2506.953 341.3288 0
220030000 210560 2242.332 2508.324 337.04102 0
220030000 210560 2403.17 2522.47 260.08124 0
220030000 210560 2537.6 2525.907 268.4729 0
220030000 210560 2341.677 2155.271 276.625 0
220030000 210560 2481.032 2589.54 252.09225 0
220030000 210560 2501.633 2590.425 250.9547 0
220030000 210560 2566.612 2623.096 250.90524 0
220030000 210560 2508.948 2546.754 312.84244 0
220030000 210560 2359.624 2212.406 272.0235 0
220030000 210560 2319.366 2331.419 293.2854 0
220030000 210560 2442.202 2592.837 257.45438 0
220030000 210560 2304.811 2178.391 276.77478 0
220030000 210560 2267.937 2156.658 276.83386 0
220030000 210560 2444.864 2534.398 255.588 0
220030000 210560 2333.671 2150.168 277.1355 0
220030000 210560 2299.95 2285.142 283.11285 0
# Brutal Black Claw Spellshifter
220030000 210508 1958.168 2681.487 346.646 0
220030000 210508 2044.832 2323.773 325.5783 0
220030000 210508 1983.572 2505.482 319.97327 0
220030000 210508 1900.939 2489.052 316.375 0
220030000 210508 2047.295 2341.908 324.66763 0
220030000 210508 1910.486 2587.994 326.345 0
220030000 210508 1915.571 2488.206 316.2768 0
220030000 210508 2029.32 2433.016 308.87048 0
220030000 210508 2017.48 2463.02 309.0325 0
220030000 210508 2228.77 2411.35 303.58438 0
220030000 210508 2220.299 2338.173 300.9705 0
220030000 210508 2231.864 2457.457 314.45135 0
220030000 210508 2237.91 2436.896 314.55426 0
220030000 210508 2149.77 2494.019 334.6262 0
220030000 210508 2099.402 2563.26 341.375 0
220030000 210508 2106.566 2501.806 342.03537 0
220030000 210508 2227.086 2380.811 302.26718 0
220030000 210508 2118.638 2378.063 339.72256 0
220030000 210508 2150.598 2388.247 341.35956 0
220030000 210508 2058.005 2447.508 335.6253 0
220030000 210508 2188.72 2480.022 333.66998 0
220030000 210508 2195.826 2510.737 331.1645 0
# Brutal Black Claw Stalker
220030000 210562 1931.764 2241.739 303.0163 0
220030000 210562 1883.898 2377.829 305.61908 0
220030000 210562 1911.422 2395.875 308.26562 0
220030000 210562 1931.546 2403.688 301.78723 0
220030000 210562 1846.848 2298.283 288.39136 0
220030000 210562 1815.103 2261.045 280.2556 0
220030000 210562 1903.315 2289.636 292.27008 0
220030000 210562 1820.737 2258.354 280.48926 0
220030000 210562 1907.346 2260.577 302.25 0
220030000 210562 1881.938 2386.147 305.9947 0
220030000 210562 1893.599 2332.126 295.51575 0
220030000 210562 1921.065 2471.759 317.14297 0
220030000 210562 2015.514 2533.329 333.6777 0
220030000 210562 1986.728 2625.245 344.28775 0
220030000 210562 1980.849 2625.852 343.98187 0
220030000 210562 2116.989 2411.961 339.87607 0
220030000 210562 1995.472 2451.687 307.30902 0
220030000 210562 2147.264 2525.955 337.0158 0
220030000 210562 2064.268 2359.314 325.53714 0
220030000 210562 2020.509 2351.784 319.3159 0
220030000 210562 1935.63 2490.675 316.10593 0
220030000 210562 1999.636 2456.063 307.60223 0
220030000 210562 2051.251 2366.251 323.5157 0
220030000 210562 2023.735 2417.74 309.36084 0
220030000 210562 2056.351 2351.062 325.6025 0
## Brutal Black Claw Tamer
220030000 210543 2355.66 2139.83 273.9494 0
220030000 210543 2431.75 2181.36 262.26562 0
220030000 210543 2385.97 2178.39 270.60437 0
220030000 210543 2368.81 2146.48 271.77374 0
220030000 210543 2353.57 2140.79 274.38 0
220030000 210543 2404.98 2189.42 269.7275 0
220030000 210543 2330.87 2137.07 275.82062 0
220030000 210543 2426.75 2154.25 266.09375 0
220030000 210543 2418.43 2357.36 250.125 0
220030000 210543 2434.77 2422.89 252.6 0
220030000 210543 2505.75 2508.25 249.09375 0
220030000 210543 2495 2524.37 250.54626 0
220030000 210543 2394.34 2155.16 269.97876 0
220030000 210543 2460.8 2443.12 257.09 0
220030000 210543 2451.37 2441.16 255.14 0
220030000 210543 2423.75 2204.75 263.95312 0
220030000 210543 2578.75 2559.75 254.07812 0
220030000 210543 2540.08 2616.65 317.9 0
220030000 210543 2511.66 2639.3 317.87 0
220030000 210543 2581.21 2555.66 256.85938 0
220030000 210543 2505.01 2641.19 317.89 0
220030000 210543 2576.25 2575.75 248.5 0
220030000 210543 2537.74 2623.76 318.18 0
220030000 210543 2533.73 2630.65 318.18 0
220030000 210543 2569.87 2583.52 248.63312 0
220030000 210543 2524.67 2634.92 317.9 0
# Brutal Black Claw Tower Guard
220030000 210613 1969.878 2552.051 345.4615 0
220030000 210613 1824.009 2295.587 293.1879 0
# Brutal Black Claw Tower Stalker
220030000 210614 2206.884 2419.342 326.67236 0
220030000 210614 2332.22 2290.497 288.0113 0
220030000 210614 2131.188 2511.526 351.0781 0
220030000 210614 2277.906 2333.624 300.1957 0
220030000 210614 2264.832 2298.784 299.22107 0
## Brutal Black Claw Tracer
220030000 211281 2313.46 2225.89 275.86124 0
220030000 211281 2297.66 2157.97 275.22876 0
220030000 211281 2512.51 2150.12 278.54688 0
220030000 211281 2381.07 2294.05 254.24437 0
220030000 211281 2281.06 2179.73 274.43375 0
220030000 211281 2351.95 2219.08 272.63757 0
220030000 211281 2332.27 2225.08 274.84125 0
220030000 211281 2280.1 2210.18 276.78375 0
220030000 211281 2411.75 2278.25 250.9375 0
220030000 211281 2536.75 2159.75 279.75 0
220030000 211281 2558.25 2155.75 281.54688 0
220030000 211281 2588.83 2178.56 284.82623 0
220030000 211281 2510.92 2250.3 250.20375 0
220030000 211281 2384.75 2288.25 253.375 0
220030000 211281 2481.25 2141.75 277.75 0
220030000 211281 2551.75 2183.75 281.07812 0
220030000 211281 2475.14 2282.21 248.375 0
220030000 211281 2495.69 2318.97 249.205 0
# Brutal Black Claw Warlock
220030000 210538 2524.496 2557.769 313.59045 0
220030000 210538 2484.077 2590.294 251.75876 0
220030000 210538 2478.476 2627.513 256.15546 0
220030000 210538 2413.066 2535.298 260.05838 0
220030000 210538 2343.309 2155.255 276.99515 0
220030000 210538 2300.885 2191.864 277.39337 0
220030000 210538 2400.878 2171.878 270.32776 0
220030000 210538 2488.914 2542.138 250.44287 0
220030000 210538 2458 2553.493 253.8433 0
220030000 210538 2501 2643 318.15762 0
220030000 210538 2529.319 2612.255 250.19942 0
220030000 210538 2522.139 2605.144 315.6784 0
# Brutal Black Claw Warrior
220030000 210549 1939.262 2300.515 308.91205 0
220030000 210549 1898.71 2387.475 307.96375 0
220030000 210549 1946.206 2257.355 304.62332 0
220030000 210549 1908.512 2338.222 298.314 0
220030000 210549 1895.62 2403.345 307.1206 0
220030000 210549 1867.264 2386.418 306.75 0
220030000 210549 1880.006 2398.863 303.97833 0
220030000 210549 1939.973 2276.773 303.97644 0
220030000 210549 1929.667 2241.118 303.07593 0
220030000 210549 1927.957 2358.807 301.44153 0
220030000 210549 2038.078 2376.167 325.3861 0
220030000 210549 2059.641 2322.227 325.9858 0
220030000 210549 1965.587 2665.446 348.9096 0
220030000 210549 2063.181 2316.187 326.4883 0
220030000 210549 2048.516 2324.266 325.5783 0
220030000 210549 2001.945 2652.247 349.90756 0
220030000 210549 2008.076 2433.353 308.90454 0
