# Monster spawns by Atomix from http://aion.atomixro.com
# Fix by Popinfresh, Silfro & gamesh.
# Mob missing ?
# Remember The Spawns Need A Little Rework Later.
# Thanks to TheOne & Matej for helping me.
# mapid npcid x y z heading

# Verteron

# Ancient Elyos Spirit
210030000 210098 891.7086 2068.627 157.1973 107
210030000 210098 990.9633 2202.6 153.53955 57
210030000 210098 704.1719 2642.633 227.47562 71
# Dukaki Champion
210030000 210100 1590.353 1125.689 112.65231 111
210030000 210100 1570.794 1113.284 113.40076 115
210030000 210100 1664.385 1063.79 117.473434 99
210030000 210100 1759.644 1002.676 128 7
210030000 210100 1614.682 1104.113 113.88913 64
210030000 210100 1860.923 1110.472 125.86669 90
# Dukaki Flagbearer
210030000 210068 1932.291 882.6061 130.91287 104
210030000 210068 2369.38 1312.92 186.12372 109
210030000 210068 2230.027 1317.77 170.97054 54
210030000 210068 2222.23 1234.263 162.14526 113
210030000 210068 1793.41 1089.53 123.90437 2
210030000 210068 2303.912 1081.759 158.72945 57
210030000 210068 1635.328 1070.399 114.44094 14
210030000 210068 1729.084 1020.722 127.364624 62
210030000 210068 1674.398 1080.007 116.52531 61
# Dukaki Follower
210030000 210695 2303.113 1213.626 167.91307 68
210030000 210695 2286.006 1182.879 167.4864 24
210030000 210695 2319.199 1174.147 168.13655 63
210030000 210695 2299.286 1187.418 168.18013 113
210030000 210695 2326.589 1185.649 168.90839 54
210030000 210695 2299.363 1190.349 167.875 19
210030000 210695 2285.427 1199.608 167.64256 70
210030000 210695 2318.327 1204.927 169.10239 69
210030000 210695 2317.29 1172.612 167.40102 101
210030000 210695 2285.009 1185.653 167.64581 58
210030000 210695 2299.286 1184.244 167.875 23
210030000 210695 2324.947 1182.931 169.20605 22
210030000 210695 2284.766 1194.022 167.79651 0
210030000 210695 2323.255 1180.701 169.67157 52
210030000 210695 2285.237 1196.815 167.75508 78
210030000 210695 2320.536 1203.238 169.15326 1
210030000 210695 2316.248 1206.491 168.89244 73
210030000 210695 2305.606 1212.332 168.19162 103
# Dukaki Miner
210030000 210145 898.8297 2296.188 182.30653 108
210030000 210145 836.524 2246.936 179.66052 54
210030000 210145 970.9409 2242.11 157.77115 112
210030000 210145 861.7779 2118.125 157.33504 80
210030000 210145 987.7545 2299.326 169.68246 37
210030000 210145 951.4009 2092.388 148.60437 110
210030000 210145 898.1024 2124.199 150.625 80
210030000 210145 1020.049 2230.151 161.53442 83
210030000 210145 838.4562 2213.595 160.58057 54
210030000 210145 993.4363 2312.823 169.93954 118
210030000 210145 847.3101 2331.394 194.47697 9
210030000 210145 855.202 2457.643 192.97475 112
210030000 210145 1006.827 2305.692 169.375 102
210030000 210145 895.473 2430.837 182.8023 77
210030000 210145 869.3363 2052.663 157.87317 27
210030000 210145 929.472 2067.599 152.75795 110
210030000 210145 956.8456 2231.951 160.47853 19
210030000 210145 878.972 2152.855 155.49619 8
210030000 210145 839.3782 2196.654 159.46114 87
210030000 210145 957.6925 2364.497 180.6435 116
210030000 210145 1038.308 2270.714 169.75974 31
210030000 210145 946.5126 2015.914 172.17317 77
210030000 210145 1020.52 2360.32 174.725 81
210030000 210145 898.6255 2210.381 159.25 106
210030000 210145 911.7866 2065.325 156.26115 77
210030000 210145 928.9905 2214.729 160.43344 57
210030000 210145 874.5963 2095.308 148.97661 69
210030000 210145 853.8279 2199.033 159.23924 14
210030000 210145 887.5278 2414.204 182.49306 118
210030000 210145 869.6141 2449.534 192.57175 93
210030000 210145 875.3318 2127.139 150.16705 82
210030000 210145 985.1078 2207.864 152.02176 62
210030000 210145 929.9915 2277.313 177.48763 77
210030000 210145 965.3127 2108.304 152.019 105
210030000 210145 906.5 2044.54 160.15875 43
210030000 210145 900.1968 2379.279 182.75 72
210030000 210145 892.8445 2242.409 178.63724 115
210030000 210145 915.3377 2180.227 151.30676 50
210030000 210145 930 2350 179.01099 37
# Dukaki Peon
210030000 210150 972.3937 2256.07 159.95924 43
210030000 210150 868.0272 2034.889 157.29706 34
210030000 210150 960.5211 2198.081 152.85257 64
210030000 210150 849.0443 2540.741 192.36392 93
210030000 210150 974.3433 2192.208 150.91791 53
210030000 210150 824.5933 2240.303 185.433 114
210030000 210150 1013.276 2225.999 160.82962 69
210030000 210150 1017.043 2212.571 160.2197 57
210030000 210150 1043.763 2161.739 167.0183 15
210030000 210150 1041.795 2402.019 180.6936 23
210030000 210150 1008.08 2315.579 168.650 95
210030000 210150 1045.294 2247.591 179.62181 74
210030000 210150 988.7076 2244.191 157.05615 30
210030000 210150 936.34 2383.07 182.71313 15
210030000 210150 960.6582 2369.28 181.49387 3
210030000 210150 1032.34 2145.999 163.85672 28
210030000 210150 918.9611 2268.811 177.7223 102
210030000 210150 916.5252 2282.444 176.52776 31
210030000 210150 970.66 2123.28 151.805 26
210030000 210150 861.7899 2141.958 157.64601 12
210030000 210150 847.0355 2275.867 185.4451 57
210030000 210150 949.1314 2215.01 157.74492 61
210030000 210150 847.2709 2235.55 178.0314 109
210030000 210150 952.2941 2344.544 177.841 64
210030000 210150 923.5544 2333.666 178.431 95
210030000 210150 950.8653 2529.108 186.00859 13
210030000 210150 868.0272 2034.889 157.29706 48
210030000 210150 849.0443 2540.741 192.36392 97
210030000 210150 959.8744 2535.243 187.97089 13
210030000 210150 833.5469 2383.563 197.3172 97
210030000 210150 1008.45 2121.29 166.12875 69
210030000 210150 878.6143 2464.585 193.00183 47
210030000 210150 957.2578 2021.213 174.7104 83
210030000 210150 913.3673 2079.172 154.20697 58
210030000 210150 917.97 2050.18 155.33752 85
210030000 210150 873.07 2069.06 152.23685 81
210030000 210150 868.2911 2082.219 149.36131 107
210030000 210150 895.9875 2143.013 151.00084 58
210030000 210150 995.265 2138.708 151.71082 54
210030000 210150 925.7675 2000.811 176.04724 96
210030000 210150 847.0 2235.0 176.3125 114
# Dukaki Runner
210030000 210067 783.0096 2599.254 218.54544 15
210030000 210067 934.3871 2575.252 178.14755 78
210030000 210067 1042.92 2338.84 171.37 11
210030000 210067 778.5836 2530.95 217.96353 36
# Dukaki Scrapper
210030000 210093 992.85 2420.35 179.91563 43
210030000 210093 826.4129 2647.117 217.52162 25
210030000 210093 795.4747 2534.651 216.50296 78
210030000 210093 1013.54 2273.74 169.37125 110
210030000 210093 942.56 2418.14 185.90375 105
210030000 210093 669.1956 2548.148 222.46822 52
210030000 210093 703.5983 2583.1 224.81876 113
210030000 210093 741.1395 2642.585 221.73447 11
210030000 210093 988.21 2397.27 180.03375 119
210030000 210093 788.9487 2666.646 220.53903 77
210030000 210093 662.05 2627.19 240.82124 68
# Dukaki Tracker
210030000 210088 1013.697 2267.815 169.03787 42
210030000 210088 882.59 2248.8 177.8688 5
210030000 210088 922.7325 2426.995 188.10919 4
210030000 210088 1055.13 2367.67 175.32936 15
210030000 210088 963.0547 2393.027 182.49655 13
210030000 210088 860.2938 2479.89 191.62961 70
210030000 210088 969.3664 2309.488 176.35822 103
210030000 210088 878.93 2367.88 188.50876 57
210030000 210088 1004.57 2368.7 179.23062 77
210030000 210088 850.5955 2536.725 192.01859 33
210030000 210088 1026.541 2274.816 168.89218 101
210030000 210088 917.2809 2248.073 179.16995 2
210030000 210088 845.9172 2591.987 205.2699 74
210030000 210088 746.8345 2462.799 217.80215 26
210030000 210088 893.48 2035.72 163.2375 103
210030000 210088 929.63 2097.88 159.70691 17
210030000 210088 1059.339 2212.381 165.1912 63
210030000 210088 877.5932 2608.108 202.08456 57
210030000 210088 952.3735 2385.386 183.6416 71
210030000 210088 918.99 2200.29 159.25 85
210030000 210088 633.3707 2532.191 226.09059 44
210030000 210088 671.1053 2592.603 226.94229 78
210030000 210088 820.22 2565.33 205.04189 60
210030000 210088 693.3535 2506.795 223.94104 23
210030000 210088 786.46 2604.81 217.9425 29
210030000 210088 667.5791 2641.758 241.0 72
210030000 210088 623.6323 2483.251 228.93106 36
210030000 210088 650.1095 2522.35 223.72128 25
210030000 210088 741.7921 2625.333 221.16397 18
210030000 210088 1059 2212 165.125 6
210030000 210088 1588.87 1123.965 112.23156 48
210030000 210088 1612.83 1106.124 114.1405 32
210030000 210088 1814.405 1091.779 125.375 47
210030000 210088 1592.075 1078.74 112.58812 21
210030000 210088 1928.167 1096.331 137.18707 37
210030000 210088 1059 2212 165.125 96
# Dukaki Watcher
210030000 210090 767.5037 2463.355 2215.8657 71
210030000 210090 730.6373 2544.971 223.02084 27
210030000 210090 856.1831 2336.81 193.2663 51
210030000 210090 896.9883 2087.006 152.99924 30
210030000 210090 777.4689 2667.721 220.32437 118
210030000 210090 827.9443 2628.521 213.3186 2
210030000 210090 846.5289 2427.203 192.5503 79
210030000 210090 871.23 2495.18 190.29813 25
210030000 210090 795.939 2459.634 214.25381 46
210030000 210090 850.8889 2668.899 219.87625 43
210030000 210090 765.8251 2527.719 218.35313 80
210030000 210090 738.6855 2428.691 215.45715 105
210030000 210090 808.7639 2647.593 218.82413 49
210030000 210090 1006.21 2387.05 178.65811 62
210030000 210090 758.454 2579.719 220.70407 54
210030000 210090 977.2183 2380.937 180.29282 58
210030000 210090 895.3071 2463.36 191.2532 32
210030000 210090 801.9166 2598.976 214.77641 44
210030000 210090 934.85 2485.409 189.94687 8
210030000 210090 962.0502 2512.028 193.0 6
210030000 210090 721.9867 2650.649 226.79388 41
210030000 210090 701.9609 2543.798 223.75 42
210030000 210090 653.0334 2456.385 226.78635 111
210030000 210090 742.3497 2490.51 217.33546 54
210030000 210090 833.6548 2454.484 196.0347 46
210030000 210090 1034.84 2418.3 179.5 18
210030000 210090 649.9516 2658.043 240.87769 24
210030000 210090 871 2495 190.3125 81
210030000 210090 858.86 2302.526 192.59708 94
210030000 210090 1049.062 2191.742 172.41911 69
210030000 210090 786.9744 2420.628 213.44508 32
210030000 210090 1592.747 1146.8 113.89337 46
210030000 210090 1765.143 1023.255 129.82835 107
210030000 210090 1562.916 1126.75 113.36987 76
210030000 210090 1736.476 983.1926 130.125 95
210030000 210090 1925.131 1098.197 137.49493 106
210030000 210090 1643.66 1052.784 118.20674 90
210030000 210090 871 2495 190.3125 51
210030000 210090 251.2775 1822.3 152.56445 74
210030000 210090 300.3945 2062.651 169.75 19
210030000 210090 362.6159 1867.962 149.69444 109
# Elroco(TO REDO)
210030000 210338 1637.965 2232.394 163.5 0
210030000 210338 1643.56 2209.79 165.32 0
# Fierce Waterworm
210030000 210210 2424.959 1804.265 109.14156 25
210030000 210210 2301.778 1867.134 109.375 117
210030000 210210 2360.932 1873.135 108.875 32
210030000 210210 2389.797 1740.253 109.375 38
210030000 210210 2284.714 1741.322 109.375 16
# Frost Wind Spirit
210030000 210711 2307.58 1607.38 123.362495 89
210030000 210711 2518.221 1632.079 132.74506 32
210030000 210711 2594.117 1651.874 134.0298 65
210030000 210711 2340.842 2012.066 124.0765 24
210030000 210711 2174.555 1797.396 123.59645 104
210030000 210711 2237.685 1665.849 120.97951 33
210030000 210711 2203.212 1710.502 121.48328 35
210030000 210711 2476.927 1810.757 119.4635 40
210030000 210711 2412.147 1943.474 125.51837 41
210030000 210711 2362.193 1679.733 115.133484 94
210030000 210711 2246.552 1655.212 122.194 32
210030000 210711 2409.481 1859.613 119.028946 18
210030000 210711 2374.337 1925.973 117.23617 92
210030000 210711 2342.141 1636.092 120.220856 96
210030000 210711 2251.899 1876.587 114.54703 85
210030000 210711 2571.323 1751.121 129.61044 97
210030000 210711 2283.718 1617.68 124.55999 2
210030000 210711 2466.83 1750.406 115.70451 61
210030000 210711 2212.785 1638.931 128.80325 89
210030000 210711 2395.454 1657.613 118.51425 81
210030000 210711 2521.822 1900.087 127.59707 1
210030000 210711 2523.503 1685.223 125.0318 35
# Giant Rakeclaw Frillneck
210030000 210200 1774.985 2466.063 154.12912 51
210030000 210200 1618.254 2380.767 132.2103 11
210030000 210200 1774.045 2390.472 142.41858 112
210030000 210200 1777.978 2424.433 149.36813 88
210030000 210200 1602.755 2362.237 131.74826 73
210030000 210200 1774 2466 153.875 114
# Glade Pluma
210030000 210194 1540.013 2319.779 149.75977 87
210030000 210194 1583.03 2259.181 152.82602 25
210030000 210194 1581.892 2239.302 155.40512 31
210030000 210194 1609.977 2266.442 148.48691 22
210030000 210194 1543.642 2268.105 152.48032 13
210030000 210194 1574.173 2297.383 148.22838 47
# Gumi
210030000 210342 1522.311 1109.959 104 107
210030000 210342 1503.899 1232.95 115 20
210030000 210342 1530.966 1238.911 115 28
210030000 210342 1516.292 1197.207 114 68
210030000 210342 1520.406 1099.72 104 37
210030000 210342 1523.918 1160.345 104 105
210030000 210342 1509.063 1243.162 115 60
210030000 210342 1581.313 1025.916 103 41
210030000 210342 1565.651 1049.599 103 98
210030000 210342 1514.648 1176.587 114 83
210030000 210342 1523.823 1224.295 115 104
# Kobold Cook
210030000 210332 962.8401 2467.255 186.6975 29
210030000 210332 862.9846 2613.963 203.75 3
210030000 210332 790.4025 2556.034 215.625 98
210030000 210332 647.4431 2551.766 226.11595 11
210030000 210332 778.1902 2640.136 217.77039 28
210030000 210332 962.4561 2480.878 186.125 42
210030000 210332 866.8513 2615.269 203.75 14
210030000 210332 663.2878 2658.577 240.875 72
210030000 210332 783.3559 2644.987 218.45813 63
210030000 210332 788.6318 2564.616 215.625 96
210030000 210332 778 2640 217.75 29
# Laborer
210030000 210706 1484.455 1513.032 101.661064 109
210030000 210706 1496.304 1497.843 102.672806 109
210030000 210706 1888.687 1420.279 99.0 71
210030000 210706 1477.259 1527.052 103.96762 66
210030000 210706 1640.835 1286.097 102.256065 12
210030000 210706 1858.599 1402.205 101.72525 74
210030000 210706 1466.573 1504.818 102.77837 102
210030000 210706 1642.073 1307.104 103.12956 88
210030000 210706 1628.149 1295.979 101.63563 0
210030000 210706 1846.107 1409.383 102.063736 42
210030000 210706 2167.46 2199.79 211.53583 76
210030000 210706 2179.23 2213.8 282.5769 99
210030000 210706 2180.17 2221.625 276.47787 31
210030000 210706 2257.886 2634.793 215.95242 109
210030000 210706 2333.444 2580.75 192.14062 48
210030000 210706 2237.881 2269.633 196.29799 33
210030000 210706 2347.74 2378.859 196.49774 34
210030000 210706 2136.366 2310.996 241.85164 14
210030000 210706 2196.423 2311.365 259.66467 44
210030000 210706 2426.525 2358.07 193.74716 12
210030000 210706 2276.826 2613.279 192.375 107
210030000 210706 2252.988 2602.021 197.75525 10
# Leaf Pluma
210030000 210193 1479.115 1909.416 139.13824 24
210030000 210193 1238.56 2074.837 144.0727 43
210030000 210193 1579.677 2171.914 157.43944 94
210030000 210193 1629.68 2001.071 155.75808 47
210030000 210193 1559.632 2037.542 151.85199 59
210030000 210193 1257.768 2080.359 142.22623 98
210030000 210193 1699.845 2133.665 179.59126 51
210030000 210193 1560.153 2116.436 154.42137 59
210030000 210193 1356.645 2031.455 148.09094 37
210030000 210193 1478.955 2238.103 151.11374 116
210030000 210193 1506.577 1953.488 142.72913 27
210030000 210193 1437.562 1919.232 134.154 83
210030000 210193 1395.035 2254.702 161.01099 77
210030000 210193 1674.145 2011.323 163.26619 54
210030000 210193 1453.206 2256.084 151.65125 106
210030000 210193 1630.89 2156.793 179.125 55
210030000 210193 1613.572 1981.345 158.24945 87
210030000 210193 1493.622 1898.403 142.57774 57
210030000 210193 1552.648 2074.725 155.456 52
210030000 210193 1553.844 2016.883 152.81981 21
210030000 210193 1630.049 2203.411 164.08588 114
210030000 210193 1639.078 2047.992 160.895 51
210030000 210193 1374.467 2044.214 147.6807 81
210030000 210193 1612.54 1945.596 158.9005 14
