# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Theobomos

#Gold
210060000 400104 2792.466 735.6699 119.2101 0
210060000 400104 2445.576 946.3626 124.5824 0
210060000 400104 2402.368 469.9942 165.4886 0
210060000 400104 2416.782 2419.124 39.46574 0
210060000 400104 2765.248 625.4095 154.9454 0
210060000 400104 2966.947 1371.406 77.01752 0
210060000 400104 2470.914 1013.11 130.4992 0
210060000 400104 3010.743 1756.359 77.93987 0
210060000 400104 2489.794 2093.06 72.77412 0
210060000 400104 2879.083 218.6707 172.1327 0
210060000 400104 1940.064 2928.678 89.56833 0
210060000 400104 2228.917 540.7149 162.2563 0
210060000 400104 1932.169 2698.139 66.04751 0
210060000 400104 2824.463 117.7168 230.1749 0
210060000 400104 2941.811 1263.93 88.33614 0
210060000 400104 2765.646 722.9584 151.1629 0
210060000 400104 2973.17 2868.322 49.0098 0
210060000 400104 2767.87 2705.305 53.4145 0
210060000 400104 2652.346 401.1571 193.6836 0
210060000 400104 2943.925 2615.468 70.34995 0
210060000 400104 2939.023 1653.209 62.60415 0
210060000 400104 2411.757 771.3143 195.542 0
210060000 400104 2959.112 1956.871 67.7299 0
210060000 400104 2531.378 222.7842 192.8655 0
210060000 400104 2768.129 2957.476 44.12679 0
210060000 400104 2976.245 1078.168 116.4905 0
210060000 400104 2868.02 602.4518 121.3886 0
210060000 400104 2973.632 269.7438 173.017 0
210060000 400104 2057.09 2621.449 84.11316 0
210060000 400104 2947.421 627.7072 124.8263 0
210060000 400104 1850.758 2959.63 82.29957 0
210060000 400104 1806.906 2823.724 77.14454 0
210060000 400104 2742.52 213.5384 208.8374 0
210060000 400104 2162.393 552.0945 162.4659 0
210060000 400104 2894.751 2915.387 52.50798 0
210060000 400104 2445.562 1849.489 90.8175 0
210060000 400104 2676.937 1399.814 50.31045 0
210060000 400104 2718.338 1765.847 83.90612 0
210060000 400104 2390.87 2094.912 97.74627 0
210060000 400104 2775.47 2108.601 85.21306 0
210060000 400104 2896.803 1559.447 45.71637 0
210060000 400104 2457.565 1452.578 103.7778 0
210060000 400104 2458.035 689.1614 195.542 0
210060000 400104 2490.725 890.0709 115.2471 0
210060000 400104 2668.676 257.1559 195.3372 0
210060000 400104 2954.762 2724.774 62.44522 0
210060000 400104 2674.42 385.2087 201.343 0

#Burning Mithril
210060000 400107 291.5336 1932.016 75.2851 0
210060000 400107 1165.951 1512.336 76.39641 0
210060000 400107 1006.653 1163.027 76.93113 0
210060000 400107 490.5096 1476.699 57.97483 0
210060000 400107 109.0137 2576.8 93.29139 0
210060000 400107 134.9302 2856.055 95.89017 0
210060000 400107 331.0482 2865.244 80.13691 0
210060000 400107 1014.445 1850.767 80.75885 0
210060000 400107 249.3483 2836.093 88.3504 0
210060000 400107 1109.386 1650.706 74.56911 0
210060000 400107 364.354 1339.827 25.0537 0
210060000 400107 81.06132 2313.06 90.87493 0
210060000 400107 705.4443 2686.869 93.55392 0
210060000 400107 1095.723 1610.777 75.70716 0
210060000 400107 1008.652 1773.267 85.36125 0
210060000 400107 538.5333 1755.49 101.3764 0
210060000 400107 626.3444 2239.972 60.05891 0
210060000 400107 946.4138 1967.638 79.661 0
210060000 400107 793.4547 1182.344 56.23534 0
210060000 400107 1154.536 1286.9 79.47424 0
210060000 400107 178.3644 1647.615 83.98847 0
210060000 400107 943.803 2105.166 76.5554 0
210060000 400107 947.6195 1133.527 81.49303 0
210060000 400107 109.5005 2072.083 89.94512 0
210060000 400107 1207.058 1371.226 75.33867 0
210060000 400107 631.8193 2825.95 103.1883 0
210060000 400107 893.3537 1324.313 75.73203 0
210060000 400107 350.8405 2268.685 63.23685 0
210060000 400107 892.2847 1667.295 68.52707 0
210060000 400107 994.3212 1674.674 71.95426 0
210060000 400107 806.1633 2212.33 62.66446 0
210060000 400107 710.7359 1450.794 58.98417 0
210060000 400107 408.7479 1765.666 84.06422 0
210060000 400107 1029.751 1968.967 72.9409 0
210060000 400107 112.8489 2718.93 96.73674 0
210060000 400107 498.2817 2516.852 69.44194 0
210060000 400107 94.44199 1630.25 76.56879 0
210060000 400107 199.1194 2906.243 95.4081 0
210060000 400107 504.7173 1648.116 92.22678 0
210060000 400107 663.2079 1226.304 59.55216 0
210060000 400107 235.3534 2249.161 72.75888 0
210060000 400107 727.3379 2283.158 59.29094 0
210060000 400107 220.9292 2100.624 97.83784 0
210060000 400107 103.2209 1799.244 90.14892 0
210060000 400107 651.2366 2328.924 60.824 0
210060000 400107 1032.048 1114.975 80.66954 0
210060000 400107 1046.816 1900.028 79.84633 0
210060000 400107 453.5239 2331.961 61.14351 0
210060000 400107 273.3017 1536.033 63.83174 0
210060000 400107 85.21946 2177.011 84.66067 0
210060000 400107 506.0161 2165.714 53.63685 0
210060000 400107 842.8789 1506.516 61.74817 0
210060000 400107 435.4021 2672.173 78.82275 0
210060000 400107 575.6558 2031.397 66.57649 0
210060000 400107 299.3098 2369.972 58.00478 0
210060000 400107 260.5903 1374.713 19.56853 0
210060000 400107 512.7029 2937.782 96.36742 0
210060000 400107 538.7505 1897.077 69.39725 0
210060000 400107 76.93289 2437.252 98.21481 0
210060000 400107 509.5469 2752.723 73.16273 0
210060000 400107 185.254 1500.909 67.13914 0
210060000 400107 317.7194 2957.05 82.27687 0
210060000 400107 773.5594 2092.546 54.99425 0
210060000 400107 789.0054 2319.178 83.10528 0
210060000 400107 432.8093 2442.736 59.72612 0
210060000 400107 750.053 1726.74 95.6279 0
210060000 400107 1090.652 1423.957 65.73039 0
210060000 400107 410.8845 2898.059 84.74815 0
210060000 400107 294.617 1772.977 91.83128 0
210060000 400107 825.0001 1123.393 82.70695 0
210060000 400107 740.6674 2523.182 92.95597 0
210060000 400107 504.6375 1347.402 40.47214 0
210060000 400107 666.712 2609.153 93.0034 0
210060000 400107 188.8652 2437.909 75.50081 0
210060000 400107 390.7198 1575.66 78.39925 0
210060000 400107 810.3256 1577.443 97.72601 0
210060000 400107 898.1702 2483.368 105.9116 0
210060000 400107 202.1105 2713.081 75.78586 0
210060000 400107 449.986 2047.739 67.29826 0
210060000 400107 958.6386 1680.224 66.09756 0
210060000 400107 1122.701 1554.624 74.23816 0
210060000 400107 738.8539 1848.683 65.78709 0
210060000 400107 1122.001 1137.533 81.6217 0
210060000 400107 594.9864 1325.686 35.37254 0
210060000 400107 309.72 2638.42 69.91769 0

#Orichalcum
210060000 400208 1796.888 2862.158 83.18719 0
210060000 400208 2044.261 2962.376 65.43655 0
210060000 400208 2762.351 865.7557 125.7216 0
210060000 400208 2480.818 1495.141 97.33107 0
210060000 400208 2788.624 1543.701 66.40233 0
210060000 400208 1970.188 2566.621 82.71488 0
210060000 400208 2447.21 1811.159 93.19943 0
210060000 400208 2339.052 581.5081 176.3773 0
210060000 400208 2973.436 1707.506 75.31329 0
210060000 400208 2916.901 1246.479 92.22701 0
210060000 400208 2380.714 706.4718 178.5368 0
210060000 400208 2656.261 485.7592 193.2626 0
210060000 400208 1896.501 2927.547 87.92941 0
210060000 400208 2437.824 2396.975 36.34523 0
210060000 400208 2164.174 3009.471 72.50878 0
210060000 400208 2705.841 2272.5 60.89927 0
210060000 400208 2434.975 496.832 168.2541 0
210060000 400208 2087.81 2611.396 81.48373 0
210060000 400208 1952.845 2970.356 99.80841 0
210060000 400208 2188.087 2524.402 86.55231 0
210060000 400208 2962.277 1826.981 73.31279 0
210060000 400208 2932.479 2898.507 50.78759 0
210060000 400208 2321.729 2977.818 66.92062 0
210060000 400208 2242.575 222.1669 219.1146 0
210060000 400208 2989.875 1439.634 75.44364 0
210060000 400208 2925.086 2237.824 77.37162 0
210060000 400208 2599.443 446.826 170.8328 0
210060000 400208 2765.294 515.3446 182.3124 0
210060000 400208 2686.705 875.3452 126.2541 0
210060000 400208 3003.419 2468.646 57.13395 0
210060000 400208 2606.263 290.9614 181.1595 0
210060000 400208 2868.984 950.5338 96.64738 0
210060000 400208 2990.459 2076.813 101.3079 0
210060000 400208 2801.29 2542.506 48.73054 0
210060000 400208 2917.935 281.9965 171.6812 0
210060000 400208 2377.139 2290.195 57.80844 0
210060000 400208 2192.984 2724.252 68.65667 0
210060000 400208 2567.02 777.1573 173.9494 0
210060000 400208 2804.344 365.2856 192.59 0
210060000 400208 1798.523 2941.487 80.92854 0
210060000 400208 2393.423 2388.217 46.69468 0
210060000 400208 2456.416 2259.568 71.91767 0
210060000 400208 2129.547 249.3926 232.653 0
210060000 400208 2120.417 450.7258 167.7682 0
210060000 400208 2559.221 2655.301 64.00922 0
210060000 400208 2527.64 2638.726 51.98564 0
210060000 400208 2408.841 1345.9 117.8081 0
210060000 400208 2228.684 342.697 196.5557 0
210060000 400208 2684.113 219.1662 196.8742 0
210060000 400208 2411.592 1603.209 100.3077 0
210060000 400208 2933.911 2645.335 61.91932 0
210060000 400208 2288.869 2519.853 66.85636 0
210060000 400208 2850.121 671.3414 117.6097 0
210060000 400208 2854.837 2799.764 53.63749 0
210060000 400208 2811.542 2961.766 49.62154 0
210060000 400208 2408.073 1432.748 106.7238 0
210060000 400208 2410.459 266.6685 167.8051 0
210060000 400208 2866.82 2988.633 56.78883 0
210060000 400208 2967.391 1566.669 74.58305 0
210060000 400208 2955.404 183.1215 171.9245 0
210060000 400208 2609.094 939.0226 111.0494 0
210060000 400208 2167.38 196.7398 221.7834 0
210060000 400208 2979.253 2596.251 65.18671 0
210060000 400208 2835.477 185.9904 189.2717 0
210060000 400208 2808.829 2740.332 60.56491 0
210060000 400208 2776.877 2086.286 81.30939 0
210060000 400208 2107.116 535.4808 168.9014 0
210060000 400208 2889.044 1078.358 107.2897 0
210060000 400208 2620.068 196.5694 210.7263 0
210060000 400208 2363.104 2000.311 89.9842 0
210060000 400208 2487.074 1218.385 129.354 0
210060000 400208 2337.669 192.434 211.136 0
210060000 400208 2951.738 2801.935 52.04334 0
210060000 400208 2747.866 442.9196 192.5345 0
210060000 400208 2815.277 157.9964 228.4924 0
210060000 400208 2527.748 969.6159 111.0096 0
210060000 400208 2862.549 298.029 188.5804 0
210060000 400208 2472.217 2337.916 43.05989 0
210060000 400208 2187.792 375.3473 189.4541 0
210060000 400208 2198.519 2778.119 62.91281 0
210060000 400208 2692.771 2991.903 46.92842 0
210060000 400208 2553.453 425.3073 167.2229 0
210060000 400208 2110.967 3006.528 87.44543 0
210060000 400208 2400.192 1538.977 103.2121 0
210060000 400208 2271.488 449.9256 195.6473 0
210060000 400208 2941.8 1937.211 66.23234 0
210060000 400208 2987.657 776.3137 120.6633 0
210060000 400208 2033.265 2806.952 72.75902 0
210060000 400208 2773.651 258.8678 206.2157 0
210060000 400208 2699.575 802.7242 139.9333 0
210060000 400208 2425.714 2311.338 50.24376 0
210060000 400208 2166.771 283.4572 234.0454 0
210060000 400208 2464.718 1612.828 87.57001 0
210060000 400208 2512.779 1333.466 110.719 0
210060000 400208 2598.235 2647.811 59.5967 0
210060000 400208 2330.582 126.269 231.5098 0
210060000 400208 2774.985 64.43845 228.2809 0
210060000 400208 2401.566 3018.042 72.45759 0
210060000 400208 2513.392 516.6711 167.3449 0
210060000 400208 2507.294 1193.716 127.7075 0
210060000 400208 2428.476 2130.758 86.53832 0
210060000 400208 2168.258 2796.325 63.89223 0
210060000 400208 2069.075 2995.422 72.48116 0
210060000 400208 2098.626 629.3137 151.461 0
210060000 400208 2299.578 689.2208 131.7901 0
210060000 400208 1916.403 2726.104 66.03716 0
210060000 400208 2396.417 1684.559 106.1637 0
210060000 400208 2868.406 767.4613 99.28743 0
210060000 400208 2602.731 1639.49 83.28641 0
210060000 400208 2394.051 2451.41 45.71094 0
210060000 400208 2693.105 697.1044 170.1392 0
210060000 400208 2659.06 1757.176 84.4583 0
210060000 400208 2855.615 881.236 103.9736 0
210060000 400208 2753.937 911.848 117.6736 0
210060000 400208 2908.23 2148.226 114.0226 0
210060000 400208 2676.676 413.0934 192.5461 0
210060000 400208 2340.513 2421.502 51.19201 0
210060000 400208 2509.161 2204.236 70.69695 0
210060000 400208 2846.365 493.8041 159.5051 0
210060000 400208 2020.51 2620.386 82.60158 0
210060000 400208 2458.395 2042.396 80.04121 0
210060000 400208 2499.898 1090.691 136.598 0
210060000 400208 2545.182 277.9169 177.02 0
210060000 400208 2683.392 1429.18 48.05115 0
210060000 400208 2539.648 1765.985 69.25866 0
210060000 400208 1858.486 2710.046 71.79108 0
210060000 400208 2499.68 3023.906 68.09637 0
210060000 400208 2604.201 1292.111 96.04147 0
210060000 400208 2908.064 522.8131 172.1897 0
210060000 400208 2896.052 1224.71 94.36533 0
210060000 400208 2985.268 576.7195 135.1799 0
210060000 400208 2527.653 820.5497 185.9035 0
210060000 400208 2745.517 2776.567 44.57921 0
210060000 400208 2987.819 920.1818 114.1734 0
210060000 400208 2386.224 1867.354 94.23473 0
210060000 400208 2900.356 1587.256 41.06907 0
210060000 400208 2224.618 159.3988 231.4202 0
210060000 400208 2989.318 1311.292 84.98741 0
210060000 400208 2732.961 674.6951 162.9185 0
210060000 400208 1896.555 2631.277 77.85697 0
210060000 400208 2373.504 3001.152 73.96703 0
210060000 400208 2872.886 567.6066 135.0258 0
210060000 400208 2317.03 456.5184 167.4029 0
210060000 400208 2168.816 335.4572 226.9804 0
210060000 400208 2220.83 2560.021 84.01969 0
210060000 400208 2969.622 998.121 120.3086 0
210060000 400208 2210.597 502.5542 163.6836 0
210060000 400208 2343.691 2353.118 49.65413 0
210060000 400208 2795.734 1743.03 78.63853 0
210060000 400208 2377.74 2852.702 63.28979 0
210060000 400208 2389.804 231.9689 208.6706 0
210060000 400208 2354.874 1327.854 123.1099 0
210060000 400208 2248.706 79.27708 233.5846 0
210060000 400208 2021.996 2830.049 75.64739 0
210060000 400208 2998.255 2324.563 63.80238 0
210060000 400208 3006.326 693.0944 114.9954 0
210060000 400208 2124.68 345.4706 234.5356 0
210060000 400208 1820.233 2774.319 71.41621 0
210060000 400208 2302.899 617.4488 166.9328 0
210060000 400208 2254.877 2586.667 74.54628 0
210060000 400208 2798.932 2610.109 58.91552 0
210060000 400208 2552.603 1526.003 63.25523 0
210060000 400208 2210.026 617.4752 140.7566 0
210060000 400208 2341.963 2527.947 58.09393 0
210060000 400208 1905.155 2562.46 92.95726 0
210060000 400208 2468.962 209.5817 169.8976 0
210060000 400208 2386.206 344.212 166.2948 0
210060000 400208 2774.029 1913.866 50.12275 0
210060000 400208 2429.939 1052.374 143.4957 0
