# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Morheim

#Gold
220020000 401011 227.1758 2430.796 533 0
220020000 401011 336.4614 2252.545 539 0
220020000 401011 380.3354 2418.886 530 0
220020000 401011 401.1515 2299.937 529 0
220020000 401011 261.8693 2296.373 537 0
220020000 401011 196.0766 2364.073 534 0
220020000 401011 362.6953 2466.483 543 0

#Big Vortex 175p
220020000 401012 273.8578 2372.625 553 0
220020000 401012 1574.631 1183.695 77 0
220020000 401012 151.8216 2401.61 557 0
220020000 401012 1813.496 1114.016 57 0
220020000 401012 1817.683 1425.935 62 0
220020000 401012 365.7916 2437.137 547 0
220020000 401012 212.4584 2248.843 554 0
220020000 401012 1876.996 1249.391 59 0
220020000 401012 1668.854 1159.693 64 0
220020000 401012 1719.027 1438.53 72 0
220020000 401012 226.56 2409.131 559 0
220020000 401012 238.7813 2315.121 555 0
220020000 401012 278.9415 2487.189 563 0
220020000 401012 331.6628 2323.678 549 0
220020000 401012 1747.59 1246.2 54 0
220020000 401012 1650.848 1157.547 52 0
220020000 401012 215.2787 2487.63 561 0
220020000 401012 1557.187 1370.06 69 0
220020000 401012 389.4907 2358.994 551 0
220020000 401012 1540.413 1253.087 75 0

#Shining Vortex 200p
220020000 401013 1766.065 1450.082 101 0
220020000 401013 1824.33 1309.974 89 0
220020000 401013 1681.062 1220.085 95 0
220020000 401013 1682.807 1149.766 83 0
220020000 401013 1747.951 1334.992 98 0
220020000 401013 1697.234 1274.376 79 0
220020000 401013 1757.932 1137.838 81 0
220020000 401013 1636.467 1437.418 85 0
220020000 401013 1608.582 1108.47 87 0
220020000 401013 1572.53 1311.63 92 0

#Shining Vortex 225p
220020000 401015 1647.177 1351.47 128 0
220020000 401015 1584.377 1071.305 125 0
220020000 401015 1613.878 1176.58 122 0
220020000 401015 1636.064 1302.709 120 0
220020000 401015 1717.371 1210.542 110 0
220020000 401015 1708.032 1317.868 118 0
220020000 401015 1771.452 1270.347 116 0
220020000 401015 1639.948 1399.564 113 0
220020000 401015 1757.191 1407.402 106 0
220020000 401015 1834.654 1243.029 108 0

#Shining Vortex 250p
220020000 401016 1679.455 1346.228 155 0
220020000 401016 1679.308 1425.719 150 0
220020000 401016 1615.387 1312.124 136 0
220020000 401016 1864.088 1153.975 145 0
220020000 401016 1626.09 1218.499 152 0
220020000 401016 1676.824 1100.498 139 0
220020000 401016 1851.368 1349.797 148 0
220020000 401016 1631.631 1031.313 143 0
220020000 401016 1787.193 1088.791 141 0
220020000 401016 1651.826 1280.733 133 0

#Shining Vortex 275p
220020000 401017 1720.017 1142.558 164 0
220020000 401017 1808.544 1183.061 162 0
220020000 401017 1612.756 1370.316 184 0
220020000 401017 1616.475 1292.444 181 0
220020000 401017 1582.046 1430.449 170 0
220020000 401017 1857.923 1400.517 175 0
220020000 401017 1796.397 1239.181 160 0
220020000 401017 1778.299 1365.597 172 0
220020000 401017 1705.128 1240.539 178 0
220020000 401017 1577.137 1035.401 167 0

#Burning Vortex 300p
220020000 401018 1558.791 1122.811 208 0
220020000 401018 1712.914 1076.482 192 0
220020000 401018 1608.506 1470.39 205 0
220020000 401018 1631.638 1128.539 210 0
220020000 401018 1811.038 1389.241 202 0
220020000 401018 1890.971 1212.004 198 0
220020000 401018 1767.042 1320.439 200 0
220020000 401018 1620.182 1346.241 187 0
220020000 401018 1589.354 1254.03 190 0
220020000 401018 1775.284 1048.447 195 0
