# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Brusthonin

#Mithril
220050000 400104 1450.792 1717.443 43.99108 0
220050000 400104 1035.82 2489.274 96.83056 0
220050000 400104 1504.969 2814.046 106.9716 0
220050000 400104 1425.29 2449.299 71.35075 0
220050000 400104 1916.778 900.4641 56.03684 0
220050000 400104 1127.497 2227.59 80.42275 0
220050000 400104 744.7589 2481.344 96.9776 0
220050000 400104 1254.841 2315.093 57.91491 0
220050000 400104 914.803 2256.777 119.855 0
220050000 400104 1832.565 2769.784 89.9539 0
220050000 400104 1064.055 2894.452 155.8576 0
220050000 400104 1631.274 1627.941 47.20277 0
220050000 400104 1141.437 1532.958 45.79454 0
220050000 400104 1704.65 782.3736 42.52573 0
220050000 400104 1709.175 2770.23 79.57877 0

#Orichalcum
220050000 400208 692.215 2457.619 109.3109 0
220050000 400208 1216.767 2651.218 101.347 0
220050000 400208 953.3276 1932.93 86.04172 0
220050000 400208 818.7474 2381.325 116.655 0
220050000 400208 1270.42 2397.424 68.92418 0
220050000 400208 900.0124 2191.023 94.65957 0
220050000 400208 768.509 2516.006 91.17661 0
220050000 400208 1326.276 2664.973 97.08469 0
220050000 400208 1303.689 2989.234 158.1534 0
220050000 400208 1377.642 2637.477 90.54134 0
220050000 400208 695.2036 2511.782 103.5964 0
220050000 400208 906.2032 1682.611 128.9565 0
220050000 400208 809.4992 2547.094 98.80067 0
220050000 400208 1442.444 2162.912 57.39048 0
220050000 400208 1470.051 2714.609 113.1364 0
220050000 400208 2148.95 3015.581 103.1452 0
220050000 400208 2167.996 2735.244 112.2683 0
220050000 400208 1175.585 2259.08 80.85979 0
220050000 400208 1507.826 2634.866 93.3239 0
220050000 400208 1116.343 2308.059 83.34447 0
220050000 400208 1263.19 2226.078 53.46652 0
220050000 400208 1546.62 2825.746 96.88785 0
220050000 400208 1138.905 2520.608 94.85229 0
220050000 400208 924.8098 1582.745 128.9565 0
220050000 400208 2201.635 2881.268 96.47641 0
220050000 400208 1462.991 2837.961 106.3554 0
220050000 400208 1231.014 2226.085 67.93323 0
220050000 400208 1398.041 2357.751 54.1717 0
220050000 400208 1367.859 2674.34 105.8007 0
220050000 400208 1350.945 2691.682 111.4881 0
220050000 400208 1293.787 2943.114 155.543 0
220050000 400208 1440.245 2796.358 111.7029 0
220050000 400208 1949.567 2823.503 93.05781 0
220050000 400208 1036.58 2672.885 125.7737 0
220050000 400208 1126.3 2140.569 78.01025 0
220050000 400208 833.4219 1826.737 102.6007 0
220050000 400208 1307.194 2307.659 61.02761 0
220050000 400208 1304.547 2433.322 75.19916 0
220050000 400208 1044.744 2370.746 91.72102 0
220050000 400208 853.6399 1644.384 128.9565 0
220050000 400208 1748.059 2875.795 79.59358 0
220050000 400208 1069.502 2610.727 100.798 0
220050000 400208 902.7798 2324.406 89.61312 0
220050000 400208 1227.518 2343.275 64.81671 0
220050000 400208 1044.964 2628.051 113.661 0
220050000 400208 1440.021 2765.833 112.4582 0
220050000 400208 1167.849 2297.331 76.34109 0
220050000 400208 1009.167 2899.909 160.7955 0
220050000 400208 2000.437 2902.416 78.07995 0
220050000 400208 944.0033 2368.101 84.96865 0
220050000 400208 1505.61 2585.495 93.55787 0
220050000 400208 938.1147 2230.462 113.6061 0
220050000 400208 1494.039 2331.205 35.92088 0
220050000 400208 1264.357 2682.876 97.39516 0
220050000 400208 1305.412 2871.346 123.4767 0
220050000 400208 981.0463 2459.615 106.48 0
220050000 400208 956.1046 2057.152 89.17513 0
220050000 400208 931.6263 2320.811 84.99006 0
220050000 400208 1361.732 2984.283 122.3666 0
220050000 400208 1242.204 2762.989 164.1924 0
220050000 400208 1349.479 2397.269 54.60938 0
220050000 400208 772.7546 2470.058 96.25661 0
220050000 400208 1193.169 2777.182 128.5274 0
220050000 400208 846.3287 2384.226 96.01836 0
220050000 400208 955.502 2412.886 101.8799 0
220050000 400208 1284.306 2867.325 155.0059 0
220050000 400208 1587.414 2413.794 63.03358 0
220050000 400208 1437.029 2503.61 80.77249 0
220050000 400208 924.4245 2500.344 98.92234 0
220050000 400208 777.6194 2611.688 108.3163 0
220050000 400208 901.9638 2454.878 88.96736 0
220050000 400208 1193.474 2804.686 141.6119 0
220050000 400208 1201.168 2435.732 83.3584 0
220050000 400208 1356.378 2561.34 79.78524 0
220050000 400208 1461.32 2414.831 54.6618 0
220050000 400208 1257.59 2820.881 140.7756 0
220050000 400208 773.9018 2418.531 103.0587 0
220050000 400208 1072.907 2359.124 85.35676 0
220050000 400208 1017.858 2405.764 88.85057 0
220050000 400208 1271.762 2430.19 82.02934 0
220050000 400208 1138.792 2595.191 94.12849 0
220050000 400208 1096.918 2176.373 82.23101 0
220050000 400208 909.835 2094.756 91.5115 0
220050000 400208 1261.932 2531.513 84.66725 0
220050000 400208 1108.687 2862.818 143.9011 0
220050000 400208 1079.877 1837.068 83.08748 0
220050000 400208 1559.134 2262.082 34.23906 0
220050000 400208 2068.985 2765.833 97.37298 0
220050000 400208 750.6529 2567.112 108.9507 0
220050000 400208 1068.33 2411.959 88.44194 0
220050000 400208 1034.471 1725.699 128.9565 0
220050000 400208 1217.723 2494.056 80.41525 0
220050000 400208 1334.329 2729.593 124.4296 0
220050000 400208 1406.569 2425.448 78.52901 0
220050000 400208 1010.211 2112.608 85.70457 0
220050000 400208 1494.808 2537.269 95.95375 0
220050000 400208 970.1194 2207.127 98.62611 0
220050000 400208 824.3408 1744.601 128.9565 0
220050000 400208 1304.404 2789.197 137.0151 0
220050000 400208 1697.8 2954.823 72.41589 0
220050000 400208 1091.382 2620.301 95.04848 0
220050000 400208 1128.805 2677.153 112.1901 0
220050000 400208 855.6237 2514.992 110.5574 0
220050000 400208 885.6026 2488.766 94.42351 0
220050000 400208 1912.337 3019.949 79.92644 0
220050000 400208 717.5146 2467.366 101.4509 0
220050000 400208 1188.271 1846.358 92.02829 0
220050000 400208 1548.738 2330.293 34.18809 0
220050000 400208 1419.927 2750.179 106.4229 0
220050000 400208 931.7047 2455.201 95.51775 0
220050000 400208 1315.665 2565.568 96.27014 0
220050000 400208 1348.373 2813.623 112.0233 0
220050000 400208 1191.672 2221.704 75.16592 0
220050000 400208 1830.289 2824.944 90.82885 0
220050000 400208 1115.11 2356.952 79.0382 0
220050000 400208 1137.791 2480.03 93.36793 0
220050000 400208 1145.192 2807.908 169.0376 0
220050000 400208 920.168 2388.613 88.7607 0
220050000 400208 880.0804 2549.867 113.7442 0
220050000 400208 1308.905 2515.125 77.78855 0
220050000 400208 1018.066 2287.882 81.81879 0
220050000 400208 1333.907 2548.208 86.08624 0
220050000 400208 1035.093 2235.49 85.62493 0
220050000 400208 1297.105 2224.468 55.44571 0
220050000 400208 740.7601 2519.635 101.1053 0
220050000 400208 1195.123 2742.446 127.8094 0
220050000 400208 1044.671 2796.013 154.6999 0
220050000 400208 807.4665 2438.21 92.36459 0
220050000 400208 814.1643 2624.023 124.9643 0
220050000 400208 2258.824 2790.364 93.42647 0
220050000 400208 1007.685 2537.904 105.3427 0
220050000 400208 1239.823 2550.302 90.47501 0
220050000 400208 1031.26 2713.851 145.1357 0
220050000 400208 1229.662 2198.58 62.72852 0
220050000 400208 937.7938 2295.018 87.69613 0
220050000 400208 1180.862 2161.05 64.37398 0
220050000 400208 1612.298 2792.871 86.50979 0
220050000 400208 1643.384 2881.815 74.67207 0
220050000 400208 1182.389 2124.931 57.40966 0
220050000 400208 1194.766 2584.957 91.84533 0
220050000 400208 1180.728 2456.377 87.39272 0
220050000 400208 1345.075 2628.093 96.88711 0
220050000 400208 843.9105 2482.745 87.74573 0
220050000 400208 1446.316 2924.427 102.3705 0
220050000 400208 1684.463 2716.167 100.6554 0
220050000 400208 1230.821 2636.535 97.19725 0
220050000 400208 1358.306 2420.652 70.39711 0
220050000 400208 1435.361 2665.5 90.0463 0
220050000 400208 1050.982 2648.096 115.8433 0
220050000 400208 1285.762 2665.794 97.08469 0
220050000 400208 1626.792 2339.657 33.2734 0
220050000 400208 1111.492 2645.53 102.6823 0
220050000 400208 940.6509 2538.985 112.6786 0
220050000 400208 1010.137 2007.838 80.98389 0
220050000 400208 1171.888 2496.135 92.10305 0
220050000 400208 1219.252 2601.176 96.37935 0
220050000 400208 1359.854 2778.668 110.7808 0
220050000 400208 1283.592 2823.257 128.8846 0
220050000 400208 1372.11 2317.202 48.7099 0
220050000 400208 862.7609 2142.354 106.9539 0
220050000 400208 880.3555 1852.653 128.9565 0
220050000 400208 1148.673 2412.156 79.0382 0
