# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Beluslan

#Platinum
220040000 400104 2671.6 1913.56 600 0
220040000 400104 2434.56 780.92 360 0
220040000 400104 2990.519 967.3634 493 0

#Adamantium
220040000 400206 1225.042 492.9203 270 0
220040000 400206 994.8533 693.3356 349 0
220040000 400206 854.83 624.6829 263 0
220040000 400206 997.6235 1327.155 233 0
220040000 400206 790.2911 613.1265 259 0
220040000 400206 1812.413 993.5519 291 0
220040000 400206 1243.879 763.6452 236 0
220040000 400206 805.6837 744.9178 247 0
220040000 400206 1045.98 630.3949 345 0
220040000 400206 1557.009 1297.645 289 0
220040000 400206 487.4272 844.9515 233 0
220040000 400206 665.0585 649.0137 239 0
220040000 400206 414.7338 446.4835 227 0
220040000 400206 1428.368 1236.752 230 0
220040000 400206 1184.802 571.1437 278 0
220040000 400206 1368.699 937.4411 246 0
220040000 400206 1092.647 1047.285 251 0
220040000 400206 1447.17 913.25 268 0
220040000 400206 1125.41 1188.45 218 0
220040000 400206 1592.86 625.19 367 0
220040000 400206 1536.831 1098.597 243 0
220040000 400206 1042.849 828.9828 243 0
220040000 400206 1428.647 553.7295 275 0
220040000 400206 779.1843 719.2545 238 0
220040000 400206 1196.809 459.4797 296 0
220040000 400206 1947.005 259.2554 355 0
220040000 400206 1495.182 333.7189 264 0
220040000 400206 1163.161 293.5661 339 0
220040000 400206 1118.425 588.6306 321 0
220040000 400206 1700.837 1406.94 326 0
220040000 400206 1165.11 1262.108 228 0
220040000 400206 734.4772 818.9387 246 0
220040000 400206 700.6486 736.4999 226 0
220040000 400206 1487.13 1130.09 217 0
220040000 400206 1369.362 1090.774 148 0
220040000 400206 1477.687 1443.664 297 0
220040000 400206 1309.531 1072.22 235 0
220040000 400206 1620.066 994.9113 257 0
220040000 400206 938.7452 1541.697 232 0
220040000 400206 1086.703 489.2787 289 0
220040000 400206 1377.116 713.6078 279 0
220040000 400206 1524.821 1437.258 309 0
220040000 400206 1754.69 1226.893 331 0
220040000 400206 666.9669 798.9033 221 0
220040000 400206 1388.204 1360.192 274.8609 0
220040000 400206 1397.26 1001.63 222 0
220040000 400206 1137.35 834.6356 227 0
220040000 400206 136.9545 459.7627 241 0
220040000 400206 1457.027 1266.72 241 0
220040000 400206 493.5185 749.7318 247 0
220040000 400206 757.462 852.8998 260 0
220040000 400206 1280.94 1311.213 256 0
220040000 400206 1674.406 879.7277 309 0
220040000 400206 1306.53 981.34 238 0
220040000 400206 1021.14 548.6 289 0
220040000 400206 1525.332 504.3043 289 0
220040000 400206 532.708 801.3984 236 0
220040000 400206 1509.06 1062.48 241 0
220040000 400206 1612.788 560.5449 362 0
220040000 400206 995.5852 1453.979 226 0
220040000 400206 770.06 557.36 270 0
220040000 400206 641.4659 710.4517 234 0
220040000 400206 1001.069 624.3744 328 0
220040000 400206 1166.517 964.8807 209 0
220040000 400206 1401.393 1046.325 174 0
220040000 400206 1638.182 961.9809 274 0
220040000 400206 1199.968 1147.738 217 0
220040000 400206 838.1 1321.26 220 0
220040000 400206 354.1539 472.2272 238 0
220040000 400206 960.5099 813.3263 254 0
220040000 400206 778.5638 548.6635 273.4376 0
220040000 400206 663.91 1550.63 246 0
220040000 400206 1213.02 1095.51 220 0
220040000 400206 1848.619 355.6404 351 0
220040000 400206 1502.96 1206.87 237 0
220040000 400206 1377 1217.48 237 0
220040000 400206 1706.656 758.7366 321 0
220040000 400206 1345.049 689.2207 253 0
220040000 400206 1462.853 1003.009 231 0
220040000 400206 907.08 1372.03 225 0
220040000 400206 740.57 1685.85 251 0
220040000 400206 2089.116 415.4699 375 0
220040000 400206 526.2494 221.5814 237.6385 0
220040000 400206 1433.339 925.4969 254 0
220040000 400206 974.6098 303.6921 362 0
220040000 400206 1486.401 1223.168 239 0
220040000 400206 750.1945 675.6546 240 0
220040000 400206 1846.897 446.2339 358 0
220040000 400206 233.1575 403.5551 248 0
220040000 400206 637.6109 769.8288 220 0
220040000 400206 839.8318 656.5618 255 0
220040000 400206 1693.126 1237.709 288 0
220040000 400206 753.1286 1126.548 225 0
220040000 400206 1459.84 1328.031 263 0
220040000 400206 1009.67 374.632 308 0
220040000 400206 1391.065 616.2473 259 0
220040000 400206 1697.188 900.2238 286 0
220040000 400206 1754.826 259.0726 343 0
220040000 400206 544.7947 543.4141 226 0
220040000 400206 1013.895 453.7591 303 0
220040000 400206 1622.527 863.166 324 0
220040000 400206 982.4858 1190.819 228.4825 0
220040000 400206 1727.1 1133.876 290 0
220040000 400206 1170.96 1272.56 229 0
220040000 400206 1522.899 1555.615 331.0435 0
220040000 400206 1544.922 1168.451 237 0
220040000 400206 1642.564 765.9603 321 0
220040000 400206 1188.071 396.2366 338 0
220040000 400206 525.3395 884.3625 235 0
220040000 400206 1335.88 1197.04 237 0
220040000 400206 963.5121 761.6917 263 0
220040000 400206 1260.924 339.3399 289 0
220040000 400206 1754.534 967.3875 276 0
220040000 400206 1255.18 1169.09 224 0
220040000 400206 1630.855 1197.069 263 0
220040000 400206 997.19 1028.41 264 0
220040000 400206 1510.672 522.4822 271 0
220040000 400206 829.3774 526.2527 297.8933 0
220040000 400206 1336.66 1047.15 226 0
220040000 400206 448.6647 238.6928 233 0
220040000 400206 697.4976 597.0609 261 0
220040000 400206 192.7578 289.2213 251 0
220040000 400206 1202.563 1294.65 238 0
220040000 400206 1203.315 340.5369 294 0
220040000 400206 1668.819 391.3243 361 0
220040000 400206 1149.604 465.3066 317 0
220040000 400206 607.416 851.7132 250 0
220040000 400206 343.2556 175.6451 238 0
220040000 400206 577.8788 372.7458 224 0
220040000 400206 1481.854 534.8625 271 0
220040000 400206 815.4077 488.515 312.5605 0
220040000 400206 759.6906 486.1808 315 0
220040000 400206 849.433 712.183 257 0
220040000 400206 1385.326 355.0464 269 0
220040000 400206 1298.629 825.688 270 0
220040000 400206 1267.337 1273.11 238 0
220040000 400206 944.7297 274.4513 377 0
220040000 400206 1111.181 658.4576 352 0
220040000 400206 1185.401 662.5412 251 0
220040000 400206 619.7158 465.5769 232 0
220040000 400206 1136.59 1127.3 217 0
220040000 400206 563.7654 749.6383 237 0
220040000 400206 1755.343 1030.942 283 0
220040000 400206 1726.791 1329.081 335 0
220040000 400206 1760.64 896.3 292 0
220040000 400206 1569.89 1171.02 251 0
220040000 400206 1980.832 515.7322 363 0
220040000 400206 1397.131 1150.625 166 0
220040000 400206 1497.735 443.3883 279 0
220040000 400206 287.9829 481.8649 241 0
220040000 400206 1527.878 1224.485 257 0
220040000 400206 1428.511 1124.488 148 0
220040000 400206 1419.143 1188.759 202 0
220040000 400206 798.9891 574.959 268 0
220040000 400206 933.426 420.0695 322 0
220040000 400206 1713.936 1064.59 257 0
220040000 400206 1246.874 1047.06 217 0
220040000 400206 1404.77 423.2337 259 0
220040000 400206 1146.9 1095.723 225 0
220040000 400206 438.4474 93.70482 237 0
220040000 400206 1408.989 1458.286 310 0
220040000 400206 1240.96 1270.43 228 0
220040000 400206 1515.05 1254.299 269 0
220040000 400206 1248.162 1314.141 249 0
220040000 400206 1270.928 434.2881 259 0
220040000 400206 559.676 966.787 260 0
220040000 400206 1343.862 1098.676 185 0
220040000 400206 173.6807 132.5211 244 0
220040000 400206 1200.245 292.9471 343 0
220040000 400206 1110.63 531.3349 291 0
220040000 400206 1669.82 907.5958 274 0
220040000 400206 1665.34 956.1253 262 0
220040000 400206 710.3413 547.1045 256 0
220040000 400206 1074.049 348.5508 320 0
220040000 400206 1337.379 401.3217 294 0
220040000 400206 1641.457 1511.349 334.5421 0
220040000 400206 469.6794 396.4663 231 0
220040000 400206 852.7114 1671.508 233 0
220040000 400206 1036.208 275.7944 348 0
220040000 400206 1089.991 936.7458 226 0
220040000 400206 1169.28 1056.89 219 0
220040000 400206 1842.807 234.4683 350 0

#Orichalcum
220040000 400208 2091.604 1779.94 534 0
220040000 400208 2002.361 2741.333 606 0
220040000 400208 2058.231 922.7469 389 0
220040000 400208 519.24 2003.26 274 0
220040000 400208 1873.16 2464.66 599 0
220040000 400208 2445.59 1499.74 505 0
220040000 400208 1692.76 1841.83 603 0
220040000 400208 2550.923 2286.376 570 0
220040000 400208 445.6 2003.09 216 0
220040000 400208 2140.36 665.09 380 0
220040000 400208 2846.6 2637.17 669 0
220040000 400208 1401.207 2402.099 641 0
220040000 400208 1874.78 871.63 356 0
220040000 400208 2435.68 2826.78 687 0
220040000 400208 2769.77 2935.59 710 0
220040000 400208 2702.67 2737.72 696 0
220040000 400208 2266.32 773.3799 395 0
220040000 400208 2366.583 2446.806 589 0
220040000 400208 2349.7 1664.57 518 0
220040000 400208 1033.79 2053.22 273 0
220040000 400208 375.35 2018.61 217 0
220040000 400208 1896.33 1980.34 589 0
220040000 400208 2536.4 199.46 352 0
220040000 400208 484.04 1991.01 217 0
220040000 400208 2554.28 1387.74 399 0
220040000 400208 323.6636 2202.192 215 0
220040000 400208 1994.947 1135.404 363 0
220040000 400208 1498.878 2232.31 621 0
220040000 400208 2034.27 2300.46 582 0
220040000 400208 936.16 2083.86 260 0
220040000 400208 2024.085 910.4477 358 0
220040000 400208 2068.368 1139.17 391 0
220040000 400208 1729.107 2230.187 595 0
220040000 400208 2699.1 2854.94 691 0
220040000 400208 2632.308 2421.96 662 0
220040000 400208 1871.4 1616.54 565 0
220040000 400208 2334.984 1997.803 574 0
220040000 400208 2658.64 2867.64 691 0
220040000 400208 2782.737 2823.361 698 0
220040000 400208 1890.28 665.7 365 0
220040000 400208 2535.76 2922.29 689 0
220040000 400208 2668.87 2034.06 589 0
220040000 400208 2380.94 1508.65 501 0
220040000 400208 774.62 2173.46 268 0
220040000 400208 2613.03 2127.95 558 0
220040000 400208 1986.73 663.53 363 0
220040000 400208 2681.131 471.2649 324 0
220040000 400208 1708.09 2389.23 641 0
220040000 400208 929.11 2156.57 264 0
220040000 400208 2273.25 2336.38 592 0
220040000 400208 2787.62 2476.51 629 0
220040000 400208 1898.367 2137.682 601 0
220040000 400208 1841.106 679.215 372 0
220040000 400208 2484.67 2092.33 574 0
220040000 400208 697.12 2017.7 246 0
220040000 400208 2605.29 1378.28 397 0
220040000 400208 2552.373 704.1563 374 0
220040000 400208 2069.63 2619.38 609 0
220040000 400208 2768.96 1061.78 376 0
220040000 400208 405.9556 2214.017 217 0
220040000 400208 2593.58 2510.37 653 0
220040000 400208 665.68 2098.66 250 0
220040000 400208 2726.76 1955.22 600 0
220040000 400208 1502.592 1974.241 585 0
220040000 400208 1964.82 1764.74 560 0
220040000 400208 2070.89 2139.19 588 0
220040000 400208 2105.302 848.1144 404 0
220040000 400208 1945.29 2194.25 600 0
220040000 400208 1942.737 2029.046 594 0
220040000 400208 2192.878 1627.278 516 0
220040000 400208 2104.45 2563.44 609 0
220040000 400208 2734.48 1849.1 600 0
220040000 400208 2659.32 373.97 285 0
220040000 400208 2474.677 771.7465 360 0
220040000 400208 783.06 2137.11 245 0
220040000 400208 2172.5 1811.66 557 0
220040000 400208 2695.77 1109.86 380 0
220040000 400208 858.47 2148.29 259 0
220040000 400208 2608.72 2451.57 653 0
220040000 400208 2768.778 2896.115 700 0
220040000 400208 1955.54 1676.14 551 0
220040000 400208 2128.679 2687.546 634 0
220040000 400208 2835.91 81.56 322 0
220040000 400208 2072.652 1270.802 407 0
220040000 400208 2192.681 1927.419 578 0
220040000 400208 2134.11 1832.43 561 0
220040000 400208 2888.03 2571 660 0
220040000 400208 957.1 2032.67 268 0
220040000 400208 2287.16 522.83 401 0
220040000 400208 2723.72 1351.88 390 0
220040000 400208 2106.467 1083.275 408 0
220040000 400208 2443.82 2873.51 690 0
220040000 400208 2032.04 1135.37 406 0
220040000 400208 2487.84 2354.75 571 0
220040000 400208 2714.38 2906.04 694 0
220040000 400208 2574.978 2583.607 669 0
220040000 400208 2263.05 1008.36 374 0
220040000 400208 619.97 1908.94 250 0
220040000 400208 2836.76 2679.74 692 0
220040000 400208 1903.87 986.8 349 0
220040000 400208 2761.52 1251.65 396 0
220040000 400208 833.4681 2184.382 256.7273 0
220040000 400208 707.38 2104.41 244 0
220040000 400208 2543.64 1252.85 370 0
220040000 400208 2691.07 287.48 296 0
220040000 400208 510.67 2041.81 221 0
220040000 400208 2429.4 983.41 378 0
220040000 400208 2368.48 1696.71 547 0
220040000 400208 2294.745 1043.388 365 0
220040000 400208 2447.951 1814.264 554 0
220040000 400208 2512.2 1323.85 385 0
220040000 400208 1996.204 1009.071 354 0
220040000 400208 1467.31 2098.24 601 0
220040000 400208 2008.5 729.46 364 0
220040000 400208 1912.986 1026.821 349 0
220040000 400208 1866.42 1557.72 559 0
220040000 400208 2149.1 763.72 378 0
220040000 400208 539.58 2037.23 222 0
220040000 400208 617.73 1958.13 250 0
220040000 400208 2713.66 1182.9 376 0
220040000 400208 375.8168 2164.237 219 0
220040000 400208 1916.88 1177.67 369 0
220040000 400208 565 2020.31 264 0
220040000 400208 1780.852 1688.544 569 0
220040000 400208 2552.918 617.5396 383 0
220040000 400208 1964.327 1292.254 379 0
220040000 400208 2387.97 1610.56 504 0
220040000 400208 1983.41 2507.32 590 0
220040000 400208 1753.53 1650.23 570 0
220040000 400208 2619.71 1068.16 379 0
220040000 400208 2703.82 2561.27 658 0
220040000 400208 2737.358 2764.761 699 0
220040000 400208 2714.48 1931.83 598 0
220040000 400208 2911.78 2680.46 682 0
220040000 400208 2840.105 180.9046 301 0
220040000 400208 2331.122 2364.498 562 0
220040000 400208 2613.92 1340.6 390 0
220040000 400208 2775.59 1860.03 598 0
220040000 400208 2601.856 2263.967 577 0
220040000 400208 2730.38 2829.63 704 0
220040000 400208 2697.65 1325.14 388 0
220040000 400208 2621.764 2962.271 690 0
220040000 400208 1909.08 2599.31 601 0
220040000 400208 2442.29 1612.49 505 0
220040000 400208 2371.36 1621.76 506 0
220040000 400208 2461.572 516.1405 402 0
220040000 400208 2722.574 2952.543 696 0
220040000 400208 2056.054 1582.671 532 0
220040000 400208 2643.47 1151.76 376 0
220040000 400208 2685.98 2485.94 649 0
220040000 400208 2495.369 2428.525 581 0
220040000 400208 2622.6 2057.45 579 0
220040000 400208 2318.44 2488.3 610 0
220040000 400208 392.66 1991.44 218 0
220040000 400208 2572.672 2006.251 593 0
220040000 400208 2192.162 1716.948 526 0
220040000 400208 2647.21 1079.82 378 0
220040000 400208 2744.27 1905.96 593 0
220040000 400208 491.47 1917.47 283 0
220040000 400208 747.52 1935.88 252 0
220040000 400208 2704.75 954.21 377 0
220040000 400208 355.4714 2358.838 220 0
220040000 400208 2392.963 1545.485 500 0
220040000 400208 2522.5 816.36 370 0
220040000 400208 2526.76 1160.56 370 0
220040000 400208 2765.5 1015.64 379 0
220040000 400208 631.94 2248.34 235 0
220040000 400208 2655.43 990.99 379 0
220040000 400208 2459.69 1505.2 506 0

#Aether Extraction

#Big Vortex 175p
220040000 401012 434.7094 592.3013 274 0
220040000 401012 414.1117 466.1402 276 0
220040000 401012 304.9951 143.3333 265 0
220040000 401012 484.1801 491.9024 271 0
220040000 401012 154.5548 227.6621 281 0
220040000 401012 513.6054 371.9943 268 0
220040000 401012 469.9738 158.6166 266 0
220040000 401012 282.4984 557.8346 277 0
220040000 401012 365.14 533.54 260 0
220040000 401012 163.349 409.0207 262 0

#Shining Vortex 200p
220040000 401013 234.7406 233.231 318 0
220040000 401013 330.1573 199.8063 322 0
220040000 401013 463.957 547.7992 333 0
220040000 401013 222.5182 380.4965 306 0
220040000 401013 344.6733 604.4274 337 0
220040000 401013 422.3253 152.0624 295 0
220040000 401013 562.6031 442.6407 293 0
220040000 401013 398.0682 561.6168 283 0
220040000 401013 371.2138 108.22 298 0
220040000 401013 368.5125 465.5499 286 0
220040000 401013 115.4437 349.4639 302 0
220040000 401013 214.7604 494.4102 313 0
220040000 401013 302.1841 478.0589 339 0
220040000 401013 234.6187 531.7323 310 0
220040000 401013 476.8011 211.3191 326 0
220040000 401013 242.5627 178.4157 300 0
220040000 401013 465.4518 290.2437 328 0
220040000 401013 171.5502 345.2862 315 0
220040000 401013 526.9442 310.2144 289 0
220040000 401013 556.0433 394.0958 331 0

#Shining Vortex 225p
220040000 401015 222.2797 429.9565 347 0
220040000 401015 387.4255 381.0545 362 0
220040000 401015 490.3312 434.0721 360 0
220040000 401015 181.3228 186.3175 352 0
220040000 401015 292.5473 606.9057 343 0
220040000 401015 302.23 538.65 341 0
220040000 401015 266.1064 350.7582 395 0
220040000 401015 176.3329 289.523 349 0
220040000 401015 406.785 237.6993 359 0
220040000 401015 440.13 107.29 355 0

#Shining Vortex 250p
220040000 401016 295.6752 442.7476 395 0
220040000 401016 537.069 469.0772 389 0
220040000 401016 427.4849 533.144 368 0
220040000 401016 298.4058 220.5501 379 0
220040000 401016 379.5341 327.249 392 0
220040000 401016 132.6308 283.9261 374 0
220040000 401016 497.0177 151.0091 380 0
220040000 401016 154.5991 460.6924 372 0
220040000 401016 318.286 301.625 383 0
220040000 401016 447.8967 420.7418 368 0

#Shining Vortex 275p
220040000 401017 379.6429 508.9421 400 0
220040000 401017 527.7148 515.4073 413 0
220040000 401017 647.4968 2803.668 199 0
220040000 401017 277.5557 295.8771 407 0
220040000 401017 263.0622 465.9687 416 0
220040000 401017 518.8898 2814.009 227 0
220040000 401017 390.3592 275.6504 418 0
220040000 401017 590.3247 2912.247 223 0
220040000 401017 620.07 2742.38 190 0
220040000 401017 685.0964 2934.129 217 0
220040000 401017 740.4152 2983.006 211 0
220040000 401017 634.1675 2644.845 194 0
220040000 401017 297.5796 346.7829 411 0
220040000 401017 393.8161 136.1492 403 0
220040000 401017 806.4719 2730.881 205 0
220040000 401017 281.03 533.25 399 0
220040000 401017 138.4859 390.3295 410 0
220040000 401017 355.9498 232.6713 406 0

#Burning Vortex 300p
220040000 401018 736.7823 2791.742 305 0
220040000 401018 791.348 2751.47 279 0
220040000 401018 575.73 2771.66 255 0
220040000 401018 688.5854 2732.305 296 0
220040000 401018 580.3843 2805.166 286 0
220040000 401018 740.02 2733.88 269 0
220040000 401018 741.74 2867.08 265 0
220040000 401018 609.68 2838.69 259 0
220040000 401018 645.1 2705.01 251 0
220040000 401018 797.7405 2807.764 275 0
220040000 401018 546.16 2787.29 231 0
220040000 401018 719.96 2827.27 237 0
220040000 401018 695.13 2640.99 240 0
220040000 401018 623.2794 2683.194 289 0
220040000 401018 659.6451 2903.29 282 0
220040000 401018 789.7853 2678.125 300 0
220040000 401018 789.92 2854.47 243 0
220040000 401018 754.4882 2839.166 272 0
220040000 401018 705.6 2984.77 248 0
220040000 401018 899.4193 2702.853 303 0
220040000 401018 610.45 2789.16 233 0
220040000 401018 549.1763 2758.593 293 0
220040000 401018 573.3376 2719.868 308 0
220040000 401018 697.63 2806.74 263 0

#Burning Vortex 325p
220040000 401020 655.1198 2858.709 317 0
220040000 401020 687.956 2797.657 313 0
220040000 401020 873.8172 2596.089 338 0
220040000 401020 933.0949 2714.047 335 0
220040000 401020 718.2415 2933.337 323 0
220040000 401020 859.0974 2777.221 332 0
220040000 401020 559.6893 2818.008 346 0
220040000 401020 771.8294 2825.548 325 0
220040000 401020 572.753 2845.442 349 0
220040000 401020 675.3071 2631.717 342 0
220040000 401020 622.7178 3004.675 319 0
220040000 401020 803.7298 2707.742 329 0

#Burning Vortex 350p
220040000 401021 848.8802 2647.023 370 0
220040000 401021 519.3994 2740.887 379 0
220040000 401021 713.9027 2885.512 354 0
220040000 401021 489.3691 2848.964 384 0
220040000 401021 598.5475 2767.383 375 0
220040000 401021 830.9025 2860.316 364 0
220040000 401021 701.858 2865.073 393 0
220040000 401021 825.1226 2725.68 367 0
220040000 401021 650.0816 2905.099 357 0
220040000 401021 732.1691 2659.996 372 0
220040000 401021 751.6649 2913.197 361 0
220040000 401021 660.0518 2831.123 389 0

#Burning Vortex 375p
220040000 401022 701.4807 2596.927 409 0
220040000 401022 820.287 2790.445 420 0
