# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Eltnen

#Gold
210020000 400206 2007.861 1813.337 353 0
210020000 400206 1295.306 339.189 320.9708 0
210020000 400206 2191.064 1964.719 430 0
210020000 400206 2016.034 1692.018 357 0
210020000 400206 1807.868 1208.591 424 0
210020000 400206 531.6371 426.1859 300 0
210020000 400206 1369.037 1229.856 303 0
210020000 400206 1786.933 2071.402 311 0
210020000 400206 647.8393 312.5919 317 0
210020000 400206 1960.531 1569.295 370 0
210020000 400206 2382.325 2132.541 383 0
210020000 400206 2388.441 484.4334 371 0
210020000 400206 2392.912 1795.786 429 0
210020000 400206 1568.748 1577.011 321 0
210020000 400206 2312.098 2301.494 284 0
210020000 400206 1773.468 1127.26 426 0
210020000 400206 1814.511 917.1423 424 0
210020000 400206 2135.317 1653.755 375 0
210020000 400206 1671.975 1294.615 352 0
210020000 400206 2323.499 2258.974 369 0
210020000 400206 1591.105 1195.817 343 0
210020000 400206 1648.956 1123.463 383 0
210020000 400206 592.0172 249.5138 316 0
210020000 400206 2455.425 1357.486 408 0
210020000 400206 1518.634 858.802 379 0
210020000 400206 1239.926 154.3789 327 0
210020000 400206 2113.464 1701.078 375 0
210020000 400206 2201.623 691.4836 369 0
210020000 400206 2473.283 1163.216 457 0
210020000 400206 752.1279 319.3071 310 0
210020000 400206 2053.787 2298.72 285 0
210020000 400206 922.9494 63.09066 319 0
210020000 400206 1614.243 1842.077 307 0
210020000 400206 2586.229 2702.069 285 0
210020000 400206 2377.796 1276.175 431 0
210020000 400206 2379.227 1430.445 407 0
210020000 400206 702.501 291.783 318 0
210020000 400206 2264.547 1901.666 429 0
210020000 400206 1687.941 1611.796 361 0
210020000 400206 2296.753 803.7253 472 0
210020000 400206 643.2571 305.0141 307 0
210020000 400206 2389.782 993.0909 449 0
210020000 400206 2123.867 2028.52 392 0
210020000 400206 1277.43 467.1174 319 0
210020000 400206 1584.419 1117.411 389 0
210020000 400206 2420.563 1293.811 409 0
210020000 400206 1825.957 1779.903 339 0
210020000 400206 2482.31 2201.553 384 0
210020000 400206 1785.346 2214.388 305 0
210020000 400206 1600.921 1147.897 350 0
210020000 400206 2507.649 2077.459 390 0
210020000 400206 547.2017 238.4026 319 0
210020000 400206 2093.657 1660.448 366 0
210020000 400206 1602.709 1407.381 328 0
210020000 400206 2261.024 1526.883 393 0
210020000 400206 812.9468 163.1928 310 0
210020000 400206 1622.889 1450.174 328 0
210020000 400206 673.2244 298.7949 315 0
210020000 400206 1509.467 917.4559 410 0
210020000 400206 1764.261 2297.703 328 0
210020000 400206 1676.521 709.7667 395 0
210020000 400206 1802.522 1899.933 315 0
210020000 400206 2544.194 2636.297 275 0
210020000 400206 1663.45 752.4709 388 0
210020000 400206 1535.387 1240.882 318 0
210020000 400206 1302.198 173.2309 321 0
210020000 400206 2284.971 2514.241 275 0
210020000 400206 2623.626 1438.419 408 0
210020000 400206 1892.869 2453.541 270 0
210020000 400206 1329.431 187.6166 321 0
210020000 400206 1843.179 1786.762 339 0
210020000 400206 757.8058 172.398 307 0
210020000 400206 2172.309 2408.035 380 0
210020000 400206 2508.849 1497.811 407 0
210020000 400206 865.1873 133.1527 318 0
210020000 400206 2013.874 1844.315 354 0
210020000 400206 2445.697 1991.578 412 0
210020000 400206 2408.343 1889.34 428 0
210020000 400206 2287.013 2459.051 366 0
210020000 400206 2631.474 2483.253 371 0
210020000 400206 714.1105 126.644 313 0
210020000 400206 1168.831 83.5646 320 0
210020000 400206 1558.398 2051.413 282 0
210020000 400206 2040.56 2412.506 290 0
210020000 400206 2275.806 2014.673 415 0
210020000 400206 1714.754 636.1807 429 0
210020000 400206 1964.092 1487.72 387.5368 0
210020000 400206 1791.406 1610.591 356 0
210020000 400206 1590.481 2044.196 282 0
210020000 400206 2360.487 1761.383 438 0
210020000 400206 673.5637 108.2506 313 0
210020000 400206 2318.827 2615.853 274.7206 0
210020000 400206 1451.989 1893.271 300 0
210020000 400206 1823.737 1884.802 335 0
210020000 400206 2120.578 1551.475 379 0
210020000 400206 2399.189 2826.618 367 0
210020000 400206 1188.725 101.7678 320 0
210020000 400206 1343.802 286.1151 323 0
210020000 400206 1639.532 1086.192 397 0
210020000 400206 1385.935 2065.911 287 0
210020000 400206 2132.125 666.2756 463 0
210020000 400206 752.1708 416.1115 300 0
210020000 400206 1948.789 2370.436 278 0
210020000 400206 1239.263 1370.006 304 0
210020000 400206 1769.562 1521.374 382 0
210020000 400206 1585.336 921.5615 393 0
210020000 400206 1481.059 1178.447 319 0
210020000 400206 2101.774 1928.186 379 0
210020000 400206 1564.824 2247.448 294.1161 0
210020000 400206 2456.358 1734.668 443 0
210020000 400206 1639.062 1177.027 363 0
210020000 400206 1757.346 607.7931 430 0
210020000 400206 1616.46 875.716 364 0
210020000 400206 1412.667 1209.051 311 0
210020000 400206 1786.971 1005.733 421 0
210020000 400206 1631.94 2207.745 293 0
210020000 400206 1930.157 1620.012 359 0
210020000 400206 1626.387 1561.315 323 0
210020000 400206 2017.563 2613.962 270.8188 0
210020000 400206 2263.202 2800.641 368 0
210020000 400206 1758.568 689.6927 416 0
210020000 400206 2423.203 1882.417 433 0
210020000 400206 2072.705 2471.626 371 0
210020000 400206 2169.388 1722.967 378 0
210020000 400206 2206.216 1096.494 391 0
210020000 400206 2451.123 2358.59 273 0
210020000 400206 981.517 93.60049 319 0
210020000 400206 1823.881 2528.015 268 0
210020000 400206 2098.387 1969.374 383 0
210020000 400206 2006.509 1758.799 354 0
210020000 400206 2176.834 1464.375 391 0
210020000 400206 2117.371 881.7278 424 0
210020000 400206 1660.282 892.0988 408 0
210020000 400206 1355.116 1512.85 285 0
210020000 400206 1919.403 1526.141 386 0
210020000 400206 1997.643 1176.714 425 0
210020000 400206 1702.799 1381.325 371 0
210020000 400206 709.2695 282.6105 305 0
210020000 400206 2178.328 2527.429 365 0
210020000 400206 2202.013 1922.358 433 0
210020000 400206 2243.239 2332.943 286 0
210020000 400206 1899.647 1837.705 341 0
210020000 400206 1866.241 1887.447 338 0
210020000 400206 2283.68 571.5241 377 0
210020000 400206 2340.818 1965.213 431 0
210020000 400206 2634.266 413.41 502 0
210020000 400206 1737.787 1308.062 416 0
210020000 400206 1921.29 1171.651 438 0
210020000 400206 1953.73 2450.633 278 0
210020000 400206 2411.4 855.2391 457 0
210020000 400206 1558.91 834.8958 376 0
210020000 400206 2386.107 806.9042 363 0
210020000 400206 610.9403 310.9995 308 0
210020000 400206 2312.427 1485.658 393 0
210020000 400206 2271.41 1330.363 421 0
210020000 400206 2583.977 1509.17 411 0
210020000 400206 2467.47 1880.432 436 0
210020000 400206 2090.046 1111.061 407 0
210020000 400206 1697.604 1251.893 354.0961 0
210020000 400206 1581.697 1300.561 334 0
210020000 400206 2661.617 2662.792 297 0
210020000 400206 1506.172 976.9521 407 0
210020000 400206 2603.66 1349.64 413 0
210020000 400206 1563.316 1795.793 308 0
210020000 400206 2368.856 303.9822 493 0
210020000 400206 2529.609 552.8509 391 0
210020000 400206 503.226 458.8285 289 0
210020000 400206 2558.616 2405.764 366 0
210020000 400206 2045.128 1682.976 360 0
210020000 400206 558.9489 130.7626 309 0
210020000 400206 2323.382 1842.373 432 0
210020000 400206 1835.272 669.7383 434 0
210020000 400206 511.3528 216.2812 323 0
210020000 400206 2150.485 2192.755 295 0
210020000 400206 2447.85 2645.685 275 0
210020000 400206 1531.741 1584.547 318 0
210020000 400206 2208.155 1864.155 439 0
210020000 400206 2407.92 1981.319 419 0
210020000 400206 2315.916 979.788 446 0
210020000 400206 2458.8 2807.738 366 0
210020000 400206 1021.807 50.8334 322 0
210020000 400206 1622.087 2060.869 283 0
210020000 400206 1445.702 1535.233 297 0
210020000 400206 1868.364 1483.81 383 0
210020000 400206 2126.324 1748.137 377 0
210020000 400206 1634.817 1629.783 357 0
210020000 400206 2546.926 1780.865 458 0
210020000 400206 2480.129 2417.578 364 0
210020000 400206 692.355 293.1245 307 0
210020000 400206 1758.612 941.4653 419 0
210020000 400206 2142.919 613.481 455 0
210020000 400206 1711.192 1307.37 359 0
210020000 400206 1366.433 2027.602 285 0
210020000 400206 1931.782 1848.187 348 0
210020000 400206 1842.82 731.1754 433 0
210020000 400206 1634.068 1914.079 303 0
210020000 400206 1587.908 2256.636 293 0
210020000 400206 1664.824 1206.971 358 0
210020000 400206 860.8024 73.35862 320 0
210020000 400206 2517.708 1293.571 412 0
210020000 400206 1634.693 2274.66 295 0
210020000 400206 2066.083 2012.452 386 0
210020000 400206 1518.955 1313.24 309 0
210020000 400206 2328.526 1441.183 395 0
210020000 400206 2064.783 2528.861 361 0
210020000 400206 2248.014 1862.639 435 0
210020000 400206 2414.734 471.6599 504 0
210020000 400206 1797.214 1989.188 310 0
210020000 400206 1306.102 372.9822 321 0
210020000 400206 2034.675 1959.912 370 0
210020000 400206 1272.688 1346.485 305 0
210020000 400206 2045.583 1612.628 367 0
210020000 400206 1987.865 1459.707 385 0
210020000 400206 2179.226 458.5041 453.8419 0
210020000 400206 1713.912 2328.55 335 0
210020000 400206 1595.323 1024.013 393 0
210020000 400206 2153.122 1307.916 408 0
210020000 400206 1550.132 1165.515 344 0
210020000 400206 2557.321 2204.403 286 0
210020000 400206 479.997 425.2421 321 0
210020000 400206 511.0767 334.873 320 0
210020000 400206 1663.572 1136.97 407 0
210020000 400206 1484.834 1289.168 308 0
210020000 400206 546.1289 166.8555 310 0
210020000 400206 1295.474 1296.184 300 0
210020000 400206 2296.481 461.2815 489 0
210020000 400206 1555.292 918.0947 362 0
210020000 400206 2609.659 2329.154 284 0
210020000 400206 2162.842 2326.846 287 0
210020000 400206 2471.74 2481.748 363 0
210020000 400206 2230.614 2427.214 371 0
210020000 400206 599.6908 307.2836 316 0
210020000 400206 2077.142 932.1782 415 0
210020000 400206 1708.975 2302.39 327 0
210020000 400206 2094.492 1761.505 373 0
210020000 400206 1773.929 1722.421 336 0
210020000 400206 1555.325 1367.98 327 0
210020000 400206 2132.62 2713.578 273 0
210020000 400206 1623.861 1324.37 334 0
210020000 400206 2558.664 1725.422 449 0
210020000 400206 1658.137 2207.519 287 0
210020000 400206 2215.003 2064.243 415 0
210020000 400206 1520.308 811.0038 382 0
210020000 400206 2474.507 1536.955 409 0
210020000 400206 1728.697 1549.69 368 0
210020000 400206 2096.26 1987.181 381 0
210020000 400206 2488.642 1421.562 410 0
210020000 400206 661.2722 360.2586 319 0
210020000 400206 1231.56 1416.8 300 0
210020000 400206 602.4117 271.3696 308 0
210020000 400206 1841.163 867.3438 437 0
210020000 400206 2281.397 2216.823 371 0
210020000 400206 1774.126 2018.42 306 0
210020000 400206 2095.156 1875.959 378 0

#Aether Extraction

#Small Vortex 75p
210020000 401005 429.0766 2851.298 214 0
210020000 401005 490.3408 2689.296 204 0
210020000 401005 212.7014 2645.783 199 0
210020000 401005 359.8329 2836.666 211 0
210020000 401005 477.1773 2791.653 207 0
210020000 401005 420.42 2583 202 0
210020000 401005 357.9935 2901.206 218 0
210020000 401005 243.4 2831.13 196 0
210020000 401005 283.792 2539.648 222 0
210020000 401005 366.0746 2662.514 192 0

#Big Vortex 100p
210020000 401007 176.44 2777.39 238 0
210020000 401007 233.1308 2892.97 277 0
210020000 401007 457.8871 2583.238 223 0
210020000 401007 306.016 2612.963 261 0
210020000 401007 172.7405 2735.887 268 0
210020000 401007 285.44 2900.91 234 0
210020000 401007 350.0986 2713.053 257 0
210020000 401007 426.2901 2775.65 253 0
210020000 401007 359.72 2531.1 248 0
210020000 401007 352.2062 2798.928 282 0
210020000 401007 228.9981 2543.621 264 0
210020000 401007 235.5502 2781.49 273 0
210020000 401007 274.06 2801.55 231 0
210020000 401007 506.9107 2826.549 250 0
210020000 401007 235.41 2714.32 242 0
210020000 401007 298.8054 2838.93 280 0
210020000 401007 416.7778 2714.121 220 0
210020000 401007 225.76 2587.92 246 0
210020000 401007 347.59 2598.81 227 0
210020000 401007 508.9965 2774.77 252 0

#Big Vortex 125p
210020000 401010 199.7455 2842.653 304 0
210020000 401010 413.3197 2528.1 292 0
210020000 401010 349.0855 2760.083 307 0
210020000 401010 272.1128 2647.504 296 0
210020000 401010 211.0447 2744.706 311 0
210020000 401010 416.5296 2905.97 284 0
210020000 401010 458.3485 2850.741 315 0
210020000 401010 463.9368 2647.54 288 0
210020000 401010 184.6479 2642.928 300 0
210020000 401010 414.5811 2658.163 279 0

#Big Vortex 150p
210020000 401011 214.7511 2811.467 239 0
210020000 401011 245.4075 2639.348 239 0
210020000 401011 403.7288 2623.404 238 0
210020000 401011 173.3148 2832.171 239 0
210020000 401011 391.7007 2826.177 240 0
210020000 401011 201.4237 2749.596 237 0
210020000 401011 383.4684 2733.242 243 0
210020000 401011 335.355 2863.398 240 0
210020000 401011 257.2788 2607 241 0
210020000 401011 335.3511 2658.493 241 0

#Big Vortex 175p
210020000 401012 400.8118 2800.222 313.04 0
210020000 401012 169.8911 2700.395 307 0
210020000 401012 158.2849 2757.427 307.04 0
210020000 401012 207.3755 2610.384 310.04 0
210020000 401012 334.91 2637.728 312.04 0
210020000 401012 433.324 2620.441 310.04 0
210020000 401012 276.51 273.74 40 0
210020000 401012 397.2541 2873.103 315.04 0
210020000 401012 401.0121 294.333 58 0
210020000 401012 150.3304 2668.948 304.04 0
210020000 401012 357.0524 182.1377 53 0
210020000 401012 216.2281 301.4167 72 0
210020000 401012 248.7528 2869.133 305 0
210020000 401012 268.6717 204.4566 81 0
210020000 401012 347.6596 335.2886 63 0
210020000 401012 320.2148 2847.346 310.04 0
210020000 401012 230.601 146.1443 48 0
210020000 401012 177.7691 228.6421 76 0
210020000 401012 192.2018 376.2498 45 0
210020000 401012 328.0963 282.7588 67 0

#Shining Vortex 200p
210020000 401013 178.3643 367.676 136 0
210020000 401013 153.4191 285.1814 120 0
210020000 401013 187.5052 231.7501 91 0
210020000 401013 327.8044 245.57 170 0
210020000 401013 339.8282 183.9615 107 0
210020000 401013 271.4016 456.3359 140 0
210020000 401013 347.5458 246.3414 127 0
210020000 401013 205.5578 266.7541 152 0
210020000 401013 182.0401 320.3334 117 0
210020000 401013 411.1395 328.1042 145 0
210020000 401013 183.3719 303.0521 158 0
210020000 401013 233.8126 282.522 127 0
210020000 401013 231.6734 215.0994 111 0
210020000 401013 195.158 411.8024 164 0
210020000 401013 262.6015 250.9642 86 0
210020000 401013 305.1234 334.3805 95 0
210020000 401013 145.3491 184.9705 131 0
210020000 401013 372.6591 289.909 102 0
210020000 401013 278.9096 337.851 123 0
210020000 401013 268.6584 123.5818 149 0

#Shining Vortex 225p
210020000 401015 321.2535 324.1246 283 0
210020000 401015 352.2089 124.3153 277 0
210020000 401015 119.654 351.147 182 0
210020000 401015 126.7878 196.6683 209 0
210020000 401015 231.5232 106.2471 204 0
210020000 401015 288.29 301.23 265 0
210020000 401015 90.27482 316.7151 213 0
210020000 401015 318.7193 394.119 270 0
210020000 401015 225.467 437.9956 186 0
210020000 401015 273.4734 403.5522 292 0
210020000 401015 182.6859 127.3233 297 0
210020000 401015 334.3705 427.7889 192 0
210020000 401015 300.783 222.9214 305 0
210020000 401015 183.5298 186.894 177 0
210020000 401015 215.9091 302.8912 300 0
210020000 401015 275.755 123.1937 274 0
210020000 401015 307.2232 278.3121 200 0
210020000 401015 364.0286 341.3881 289 0
210020000 401015 369.294 238.8354 195 0
210020000 401015 223.8758 267.0185 173 0

#Shining Vortex 250p
210020000 401016 83.92799 213.4318 262 0
210020000 401016 402.387 375.4873 231 0
210020000 401016 146.3824 363.1851 256 0
210020000 401016 232.8843 359.9017 227 0
210020000 401016 410.4509 219.2978 236 0
210020000 401016 121.6006 349.2553 222 0
210020000 401016 306.1902 122.5978 245 0
210020000 401016 344.5616 305.2548 240 0
210020000 401016 191.51 149.91 219 0
210020000 401016 167.2587 204.8354 251 0
